Job_Name,Company_Name,Location,Salary,Description,Skills
UI/UX Developer,Oneulsoft,NA,180000 - 240000,Proven Work Experience as a Ui/ux Designer or Similar Role.Gather and evaluate user requirements with respect to UI in collaboration with product managers and…,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
UX Designer,Sapiens,"Bengaluru, Karnataka",NA,Work with UI developers to implement attractive designs.Sapiens International Corporation (NASDAQ and TASE: SPNS) is a leading global provider of software…,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
UI/UX Designer,Rolson Infotech Solutions,"Navi Mumbai, Maharashtra",NA,Gather and evaluate user requirements in collaboration with client managers and developers.We are looking for a UI/UX Designer to turn our software into easy…,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
UI/UX Developer,vSocialize Solutions Private Limited,"Coimbatore, Tamil Nadu",NA,2+ years experience as a front-end developer.1+ years experience as a UI/UX designer.A portfolio that demonstrates both JavaScript proficiency and…,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
iOS Developer,INNsight Ineteractive,"Malad, Mumbai, Maharashtra",NA,You will be working alongside other engineers and developers working on different layers of the infrastructure.Identify and correct bottlenecks and fix bugs.,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Software UI Developer 4,Oracle,"Bengaluru, Karnataka",NA,Actively mentor junior developers to develop their technical expertise.Actively mentor junior developers to develop their technical expertise.,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Senior PHP Developer,Electrocon Consumer Electronics (I) Ltd. www.educa...,"CBD Belapur, Navi Mumbai, Maharashtra",300000 - 600000,We are a Digital Solution company specialising in web development and design for E-Commerce and custom web applications. We are looking for senior PHP…,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
UI/UX Designer,ABP Empower,"Chandigarh, Chandigarh",800000 - 1000000,Communicate design ideas and prototypes to developers.We are looking for a UI/UX Designer to design software and platforms that meet peopleâ€™s needs.,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
UI Developer,Desprin Enterprises Private Limited,"Andheri, Mumbai, Maharashtra",250000 - 300000,"Identify and troubleshoot UI/UX problems (e.g. responsiveness).Conduct layout adjustments based on user feedback.Salary: ₹250,000.00 - ₹300,000.00 per year.","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
UI/UX Designer/Developer,Inexoft Technologies,India,NA,"Required Skills Experience with Adobe tools like Photoshop, Illustrator.Experience with wire framing tools like Balsamiq, Justinmind and Indesign.","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
UI/UX Designer/Developer,Venture7 Technology Private Limited,"Faridabad, Haryana",NA,"UI/UX Designer/Developer Roles & Responsibilities : Develop product conceptual models from functional specifications, marketing requirements, and various…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
UI Developer,Mentebit Software Solutions,"Bavdhan, Pune, Maharashtra",NA,We are looking for a Front-End Web Developer who is motivated to combine the art of design with the art of programming.Minimum 2 years of Experience Required.,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
UI/UX Developer,Oneulsoft,NA,180000 - 240000,Proven Work Experience as a Ui/ux Designer or Similar Role.Gather and evaluate user requirements with respect to UI in collaboration with product managers and…,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Front End - UI Developer for US Based E - Commerce Client,Tekinroads Consulting,"Bengaluru, Karnataka",NA,"You mentor other UI developers when needed.We are looking for an experienced and passionate web developer/designer that thrives in a small, focused and highly…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
UI/UX Developer,Oneulsoft,NA,180000 - 240000,Proven Work Experience as a Ui/ux Designer or Similar Role.Gather and evaluate user requirements with respect to UI in collaboration with product managers and…,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Android Application Developer,AGILEDGE PROCESS SOLUTIONS PVT LTD,"Bengaluru, Karnataka",40000,Job description for Android developer: *.We are looking for an Android developer with about 1 - 3 years of experience who comes with a strong Android software…,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Flutter Developer,Applied Synergy Technologies Pvt. Ltd.,"Banjara Hills, Hyderabad, Telangana",500000 - 600000,Should be able to handle a team of 3 developers.3 years working as a full-time professional developer (Mobile) and 1-2 Year in a flutter(Must).,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
UI/UX Developer,RED CUBE DIGITAL MEDIA,"New Delhi, Delhi",NA,Job Title: UI/UX Developer.Must have good exposure of Magento & Wordpress template.Must have Project Delivery and client coordination.,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
UI Developer,Webandcraft,"Trichur, Kerala",NA,Responsible for meeting expectations and deliverables on time and in high quality.Responsible for the development of web applications and components.,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Senior Developer,Cybertill,"The Rutu Estate, Thane, Maharashtra",NA,Senior Developer Cybertill is looking for a talented Senior Developer to expand our team to deliver on our ambitious vision for the company. This is an…,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
UI Developer - Ionic & Web -mumbai,Talent Zone Consultants,"Mumbai, Maharashtra",250000 - 500000,"Mumbai Bachelor/master’s Degree in Computer Science, Information Technology or Related Field 1+ Years of Experience in Developing Responsive, Elegant,…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Web designers (UI/UX designers & front end developers),TNM Online Solutions,"Cannanore, Kerala",10000 - 25000,"A relevant diploma in related field.Proficiency in graphic design software including Adobe Photoshop, Adobe Illustrator, and other visual design tools.","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
React/Node Engineer,Chedar,"Hyderabad, Telangana",2000000,An experienced developer in React/Redux with an eye for good UI/UX design (2 years minimum).We are looking for an ambitious engineer to join our remote team.*.,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Opening for Angular Developer,3RI TECHNOLOGIES,"Pune, Maharashtra",NA,"You will take ownership of technical problems and their resolution, including proactively communicating with product managers, developers, architects, and the…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
React.js,Accenture,"Bengaluru, Karnataka",NA,"Key Responsibilities : a Full stack developer for LOVE Live Order Visibility Experience tool integration with ESB APIs b Skills to include React Typescript ,…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Flutter Developer,Credent Team Pvt. Ltd.,"Rohini Sub City, Delhi, Delhi",NA,"Work Experience : Should have 1.5 years of experience as an android developer (using flutter ).Work alongside UX/UI developers and the support team, Optimise…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Lead iOS Developer,Markowate Technologies Private Limited,NA,90000 - 100000,"Work with other developers to ensure we’re using the right methodologies and practices.You are iOS NINJA who can architect and develop robust, clean, and…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Lead iOS Developer,Markowate Technologies Private Limited,NA,90000 - 100000,"Work with other developers to ensure we’re using the right methodologies and practices.You are iOS NINJA who can architect and develop robust, clean, and…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Front End Web Developer,10Dumbs,"Vashi, Navi Mumbai, Maharashtra",NA,We are looking for a Front-End Web Developer who is motivated to combine the art of design with the art of programming. Responsibilities will include…,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Mobile app developer,Cotech Innovations,"Bengaluru, Karnataka",NA,"Job title: Mobile app developer.We are looking for a candidate having experience in mobile application development, that requires little to no supervision,…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
UI/UX Developer,Kunj Services,"Ahmedabad, Gujarat",NA,"1 to 4 years of professional programming experience.Must have strong background in HTML, JavaScript, and CSS, ,Photoshop, Illustrator, AdobeXD.","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
PHP Wordpress Developer,ATT Software LLC,"Delhi, Delhi",20000 - 50000,"Job Title – WordPress Developer – PHP (Remote Working).Write clean, well-designed code.Troubleshoot and test core product software to ensure strong…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Senior Java/J2EE Developer,Coviam Technologies,"Bengaluru, Karnataka",NA,Work with a team of amazing developers and designers involved in the design and development of global platforms.M-Tech or advanced degree a plus.,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
UX Architect,Hitachi Vantara,"Bengaluru, Karnataka",NA,"Communicate design ideas and prototypes to developers.Hitachi Vantara combines technology, intellectual property and industry knowledge to deliver data…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Lead iOS Developer,Markowate Technologies Private Limited,NA,90000 - 100000,"Work with other developers to ensure we’re using the right methodologies and practices.You are iOS NINJA who can architect and develop robust, clean, and…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Video Editor,Marcamor business solutions,"Hyderabad, Telangana",350000 - 450000,"Work with Web and App developer to create website and apps.We are looking for a Video editor to create engaging and on-brand UI/UX Design, graphics and videos…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
UI/UX Developer,Trionxt Software,"Nigdi, Pune, Maharashtra",NA,Job Description : Should be able to develop websites and web application's front-end.Knowledge of WordPress can get a quicker response.,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Ui/ux and Front End Developers Navi Mumbai,prism manpower,"Navi Mumbai, Maharashtra",300000 - 500000,Navi Mumbai Ui Developer job Role · We are Actively Looking for Ui/ux and Front End Developers Navi Mumbai Location. job Description Identify Areas of…,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Hiring for Mobile App Developer - Immediate Joining | Delhi...,Kanak Infosystems LLP,"Delhi, Delhi",NA,We are Hiring for Mobile App Developer having 2-3 Experience for Delhi location office. \*Mail your resume with Portfolio Requirements · Knowledge of…,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Frontend Developer/ Angular,Beri Udyog Pvt Ltd.,"Delhi, Delhi",NA,"Experience required: – 2 to 5 years.Educational Qualification: – Btech, BCA & MCA.Develop Angular 7 Web apps & React Js Admin Panels.","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Frontend Engineer,Matic Network,"Bengaluru, Karnataka",500000 - 1200000,Matic Network provides scalable and instant Ethereum transactions using Plasma and PoS side chains.We are an exciting place to work for in the blockchain space…,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
iOS Developer,App Innovation Technologies Pvt Ltd,"Gnanambika Mills, Tamil Nadu",540000,You will be working alongside other engineers and developers working on different layers of the infrastructure.Identify and correct bottlenecks and fix bugs.,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Senior UI Developer,Nualfas Business Solutions,"Bengaluru, Karnataka",NA,What role you are expected to play? · Work with Lead UI and UX team in designing the UI components for the product. · Develop & Unit test features in the…,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
UX/UI Designer,Harjai Computers,"Noida, Uttar Pradesh",NA,"Communicate design ideas and prototypes to developers.Mandatory skills- Illustrator, Photoshop, Adobe suite, PPT skills (infographics), Corel draw (good to…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Web Designer and UI Developer,Nextwebi,"Bengaluru, Karnataka",NA,"Industry: IT-Software / Software Services.Functional Area: IT Software - Application Programming, Maintenance.Experience: 2 to 6 Years Of exp.","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Front End UI/UX Developer,skilora,"Kochi, Kerala",NA,"Aware of the interplay between JavaScript and HTML and CSS, and able to dynamically create, modify, and style elements on a page with ease.","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Flutter Developer,Trinity Unicepts Pvt Ltd,"Ahmedabad, Gujarat",NA,Experience:2 to 3 years.Develop applications/product using Flutter.Write code based on user stories and functional specs.Translating UI/UX designs into code.,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
iOS Developer,Digi Interacts Private Limited,"Delhi, Delhi",20000 - 25000,"B.E/B.Tech or MCA in computer or IT.Proficient with Swift and Cocoa Touch.Experience with iOS frameworks such as Core Data, Core Animation, etc.","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
Full Stack Java Developer,RXIL,"Mumbai, Maharashtra",900000 - 1500000,"Dear Applicants, We are currently hiring for full stack developer having atleast 6+ years of experience. PFB the job description: Job Description: …","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
UX Designer,IMImobile,"Hyderabad, Telangana",NA,Collaborate with product managers and UI developers to define and implement innovative solutions for the product requirements.Years of Exp: 1-3 Years.,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
iOS Developer,Matrid Technologies,NA,300000 - 500000,Matrid Technologies is hiring for iOS Developer for Mohali Location.*.Candidate must have 1 year experience in iOS.Excellent scoping and estimation skills.,"Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",DISHA Recruitment Services,NA,700000 - 1400000,"Project involves “shift left” and developers will be responsible for developing unit and integration tests.Key Skill : Angular 4-8, Ionic Framework, *UI…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",DISHA Recruitment Services,NA,700000 - 1400000,"Project involves “shift left” and developers will be responsible for developing unit and integration tests.Key Skill : Angular 4-8, Ionic Framework, *UI…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",DISHA Recruitment Services,NA,700000 - 1400000,"Project involves “shift left” and developers will be responsible for developing unit and integration tests.Key Skill : Angular 4-8, Ionic Framework, *UI…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",DISHA Recruitment Services,NA,700000 - 1400000,"Project involves “shift left” and developers will be responsible for developing unit and integration tests.Key Skill : Angular 4-8, Ionic Framework, *UI…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",DISHA Recruitment Services,NA,700000 - 1400000,"Project involves “shift left” and developers will be responsible for developing unit and integration tests.Key Skill : Angular 4-8, Ionic Framework, *UI…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",DISHA Recruitment Services,NA,700000 - 1400000,"Project involves “shift left” and developers will be responsible for developing unit and integration tests.Key Skill : Angular 4-8, Ionic Framework, *UI…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",DISHA Recruitment Services,NA,700000 - 1400000,"Project involves “shift left” and developers will be responsible for developing unit and integration tests.Key Skill : Angular 4-8, Ionic Framework, *UI…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",DISHA Recruitment Services,NA,700000 - 1400000,"Project involves “shift left” and developers will be responsible for developing unit and integration tests.Key Skill : Angular 4-8, Ionic Framework, *UI…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",DISHA Recruitment Services,NA,700000 - 1400000,"Project involves “shift left” and developers will be responsible for developing unit and integration tests.Key Skill : Angular 4-8, Ionic Framework, *UI…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
"Front End Developer | Angular, IonicFrmWrk | 4+ Yrs Exp, Imm...",DISHA Recruitment Services,NA,700000 - 1400000,"Project involves “shift left” and developers will be responsible for developing unit and integration tests.Key Skill : Angular 4-8, Ionic Framework, *UI…","Research,Information Architecture,Wireframing,Prototyping,Visual Communication,Communication,Collaboration,UX research,UI prototyping,UX writing,User empathy,Interaction design,Coding,Analytics,Communication skills"
