Job_Name,Company_Name,Location,Salary,Description,Skills
iOS Developer,Mapprr,"Hyderabad, Telangana",NA,We are looking for IOS Developers to work on a product development who possesses a passion for pushing mobile technologies to the limits and will work with our…,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Jr. Software Engineer / Jr.Software Consultant (Andriod/IOS...,Refixd Technology Pvt Ltd,"Bengaluru, Karnataka",400000 - 500000,"Knowledge of Android UI design principles, patterns, and best practices.Experience in developing data driven application.Experience with Android/ iOS SDK.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,azularc,"Mumbai, Maharashtra",NA,"Company: Azul Arc India Interactive Pvt Ltd.Type of Position: Full Time.Are you looking for a fast paced, engaging new challenge?You will amaze us if you:","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Sr. iOS Developer,Sanda Office Management Services Pvt. Ltd.,"Mumbai, Maharashtra",30000 - 50000,Build advanced applications for the iOS platform.Will be working on Objective C.Strong in Sqlite or Core data.A deep familiarity with Objective-C and Swift.,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,Sveltetech Technology,NA,50000,You will be working alongside other engineers and developers working on different layers of the infrastructure.Identify and correct bottlenecks and fix bugs.,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,PayU is the payments and fintech business of Prosu...,"Bengaluru, Karnataka",NA,"Work with other developers across PayU to ensure we’re using the right methodologies and practices.PayU is the payments and fintech business of Prosus, a…","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,Softence,"Chennai, Tamil Nadu",NA,Looking for developers to work on international projects with latest technologies in IPhone/IOS/IPad including new work on Swift.,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Mobile App Developer Job,Asian Fox Developments,"Gurgaon, Haryana",NA,"Mobile app developers, who’ve professional knowledge in mobile app programming ANDROID, IOS & WINDOWS.Eligibility: Min. 12th and Certified Programmer.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Senior iOS Developer,Allies Business Hub,"Ahmedabad, Gujarat",20000 - 50000,We are Hiring Senior #IOS Developer in One of the Best IT Company.Salary - UP TO 6 LPA.Notice Period - immediate joiner Only.Total work: 2 years (Required).,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
IOS Senior Developer,Ishaan Prem Infosoft,"Ahmedabad, Gujarat",NA,Excellent experience with ios SDK.We are looking for an IOS developer who have more than 2 years of Experienced with good skill & Having good understanding.,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,Sveltetech Technology,NA,50000,You will be working alongside other engineers and developers working on different layers of the infrastructure.Identify and correct bottlenecks and fix bugs.,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,Bhanguz Software Solution,"Mohali, Punjab",NA,"We are looking for IOS Developer who is dedicated to his craft,.We are Always Looking for Talented People to Join Our Team!Total work: 1 year (Preferred).","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,Sveltetech Technology,NA,50000,You will be working alongside other engineers and developers working on different layers of the infrastructure.Identify and correct bottlenecks and fix bugs.,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,Anozzi,"Coimbatore, Tamil Nadu",NA,"IOS Developers with one year experience wanted for a leading web design company in Coimbatore, 0 to 1 years experience of developing iOS native apps.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
IOS Developer,AMBC Technologies,"Bengaluru, Karnataka",NA,"Posted on 02-Sep 2020.Experience: 3 to 4 years.Design and build advanced applications for the iOS platform.Collaborate with cross-functional teams to define,…","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS / Apple Developers,bito1,"Ahmedabad, Gujarat",NA,"We are actively looking for,.Ability to prioritize workloads and meet deadlines.Good knowledge of Swift language.To be familiar with debug tools.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,Sveltetech Technology,NA,50000,You will be working alongside other engineers and developers working on different layers of the infrastructure.Identify and correct bottlenecks and fix bugs.,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer / iPhone Developer,Codezeros Technology,"Ahmedabad, Gujarat",NA,Experience Required: 1 to 4 Years.Solid understanding of the full mobile development life cycle.Brief knowledge of the Auto layout.,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS developers,Ipmedia,Haryana,NA,We are looking for experienced iOS developers who can help us make the best app for iOS better and also enhance their career.,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,Chakravuyha Software Technologies pvt Ltd,"Hyderabad, Telangana",400000 - 500000,Advanced programming knowledge on swift for IOS.Knowledge on building apps like social media apps with all functionalists of industry-leading apps.,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,Scandid,"Pune, Maharashtra",NA,We would love to have you on-board if:Build the app features for the iOS platform.Work closely with design and engineering teams to build and ship end to end…,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,Sveltetech Technology,NA,50000,You will be working alongside other engineers and developers working on different layers of the infrastructure.Identify and correct bottlenecks and fix bugs.,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
IOS Developer,mplussoft,"Pune, Maharashtra",NA,Looking for a skilled Software Engineer proficient enough in working on building apps on IOS platform.Developing mobile applications on iOS platform.,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,Prismetric,"Gandhinagar, Gujarat",NA,"Design & build advanced applications for the iOS platform.Debug, test & deploy changes to the Application.Knowledge of iOS app development using Objective C /…","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Junior React Native/Flutter Developer,WeAnalyz,"Electronic City, Bengaluru, Karnataka",8000 - 11000,Looking for a junior React Native/Flutter developer for multiple projects.This is a long term opportunity in a start-up.Design the app as per requirement.,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Mobile Application Developer,Hubnex,"Gurgaon, Haryana",25000,"We are hiring ""Mobile Application Developers"" who have knowledge of Flutter & Firebase.To Fix major & Minor Bugs.Salary: From ₹25,000.00 per month.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Android Application Developer,The Renal Project,"Mumbai, Maharashtra",4000 - 7000,"Designing and developing high-volume, low-latency applications for mission-critical systems and delivering high-availability and performance.2 to 5 Lac/annum.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,OptiSol,"Chennai, Tamil Nadu",NA,"Working directly with creative, developers, user experience leads, and producers to conceptualize, build, test and release products.Proficient with Swift 5.x.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,Digi Interacts Private Limited,"Delhi, Delhi",20000 - 25000,"B.E/B.Tech or MCA in computer or IT.Proficient with Swift and Cocoa Touch.Experience with iOS frameworks such as Core Data, Core Animation, etc.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Senior iOS Developer,perform digital private limited,"Allahabad, Uttar Pradesh",30000 - 50000,This IOS app developer should be able to adapt design from XD in Android and work with our team of talented engineers to design and build the next generation of…,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
IOS Developer,krish technolabs,"Ahmedabad, Gujarat",NA,Designing and building mobile applications for Apple’s iOS platform.Collaborating with the design team to define app features.Knowledge of C-based libraries.,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,Infowind Technologies,"Indore, Madhya Pradesh",NA,"An iOS developer is responsible for developing applications for mobile devices powered by Apple’s iOS operating system.Job Types: Full-time, Walk-In.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer (0-3 yr exp),CashRich,NA,360000 - 700000,"Proven experience as an app developer.We are looking to hire a talented iOS Developer to design, build, and maintain the next generation of iOS applications.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Ionic Developer,Esenceweb IT,"Nashik, Maharashtra",10000,We are looking for an ionic mobile application for our project.Candidates have strong knowledge of web technologies.Mobile app design and optimization.,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer (0-3 yr exp),CashRich,NA,360000 - 700000,"Proven experience as an app developer.We are looking to hire a talented iOS Developer to design, build, and maintain the next generation of iOS applications.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer (0-3 yr exp),CashRich,NA,360000 - 700000,"Proven experience as an app developer.We are looking to hire a talented iOS Developer to design, build, and maintain the next generation of iOS applications.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer (0-3 yr exp),CashRich,NA,360000 - 700000,"Proven experience as an app developer.We are looking to hire a talented iOS Developer to design, build, and maintain the next generation of iOS applications.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Sr. IOS Developer,Grandtrine,"Pune, Maharashtra",NA,You will be working along-side other engineers and developers working on different layers of the infrastructure.Sr. IOS Developer (Exp. 4+ Yrs).,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,netiapps,"Bengaluru, Karnataka",NA,"Qualification: BE/BTech, MCA, Msc CS/IT.Experience required: 3-6 Years of Experience.3+ years publishing applications to the App Store.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Jr. iOS Developer (1-2 years experience),AppCrunk Technologies Pvt. Ltd.,"Mohali, Punjab",15000 - 20000,Required experience in iOS development: *1-2 years.Proven experience of publishing iOS apps in the app store.Proficient with Swift and Cocoa Touch.,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Hiring for Flutter Developer,OM Software Pvt Ltd,"Pune, Maharashtra",NA,Experience*: 1 to 3 years.Position 02 (immediate to 15 days’ notice only).Package 3LPA to 4.8 LPA.Experience building and deploying a moderately complex…,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Mobile Developer,Replete Technologies,India,NA,"We are looking for Android application developers , MAC Developers with at least 3 year experience in application development .","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Unity Game Developer,Miracle Studios,India,NA,"Location: IT Park, Chandigarh | Salary: Increment on last drawn.Experience Level: 1 - 5 years.Working Days and timings: Mon to Fri (5 days) and 9-10 AM to 6-7…","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer - Experience,Hitasoft Technology Solutions,"Madurai, Tamil Nadu",NA,A developer should have enough skills to make the apps more stable.The developer should have knowledge of developing apps for iOS 8 not only but also below…,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Need Android & IOS Developers,Laxmi Shankar services opc private limited,"Hyderabad, Telangana",20000 - 28000,"And more over he has to know android and ios app development.Developer has to know react js and php.Job Types: Full-time, Temporary, Walk-In.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
IOS Developer,AgileApt Solutions,"Noida, Uttar Pradesh",NA,Bachelor's degree in CS and/or equivalent industry experience.Proven working experience in software development.Working experience in iOS development.,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
IOS - Android Developer,Pragtech,"Pune, Maharashtra",NA,"Design and build IOS and Android mobile applications Collaborate with cross-functional teams to analyze, design, and ship new features.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
IOS DEVELOPER,AppCrunk,"Mohali, Punjab",NA,"We are looking for an iOS developer having experience of atleast 1year, responsible for the development and maintenance of applications.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Senior iOS Developer,Acemero Technologies Pvt Ltd,"Calicut, Kerala",45000 - 70000,"Exp: 2+ years; iOS Developer - immediate opening We are looking for smart, passionate and experienced coders to join our team as iOS Developers The ideal…","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Android Developer,Livepages,"Mumbai, Maharashtra",NA,"Design, development and maintenance of native Android, IOS and any other mobile Applications.Lead the entire app lifecycle right from concept stage until…","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Ios Developer,India Base Company - Estb 25yrs ago,"Mumbai, Maharashtra",500000 - 1000000,"Strong Knowledge of the Ios Platform, Different Versions of Ios, and How to Deal with Different Screens.A Deep Familiarity with Objective-c and Cocoa Touch,…","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,Shrinkcom Software,"Indore City, Madhya Pradesh",15000,"Design and build applications for the iOS platform.Ensure the performance, quality, and responsiveness of applications.Job Types: Full-time, Walk-In.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
iOS Developer,Rain Infotech,"Surat, Gujarat",NA,"Qualification: BE(Comp), IT, MCA, M.SC.IT.Required Skills : Cocoa Framework, Web Services, Swift, Objective C.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
IOS Developer,DigiMonk Technologies,"Gwalior, Madhya Pradesh",NA,DigiMonk Technologies is looking for iOS Application Developer to expand and strengthen its exceptional team at one of the most prime office spaces at Software…,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Mobile Application Developer,Scion International,"Hyderabad, Telangana",12000 - 20000,Create multi-platform apps for Android and IOS using the Flutter development framework.Flutter SDK & Dart programming language.Total work: 1 year (Required).,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Mobile Developer,Signant Health,NA,NA,"Collaborating closely with the teams of UX/UI designers, PMs, QAs, and other developers.Develop Mobile applications on mobile platforms like Android / iOS.","The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,Proven working experience in Android and ios development.Design and build advanced applications for the IOS platform.Software development: 3 years (Required).,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,Proven working experience in Android and ios development.Design and build advanced applications for the IOS platform.Software development: 3 years (Required).,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,Proven working experience in Android and ios development.Design and build advanced applications for the IOS platform.Software development: 3 years (Required).,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,Proven working experience in Android and ios development.Design and build advanced applications for the IOS platform.Software development: 3 years (Required).,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,Proven working experience in Android and ios development.Design and build advanced applications for the IOS platform.Software development: 3 years (Required).,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,Proven working experience in Android and ios development.Design and build advanced applications for the IOS platform.Software development: 3 years (Required).,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,Proven working experience in Android and ios development.Design and build advanced applications for the IOS platform.Software development: 3 years (Required).,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,Proven working experience in Android and ios development.Design and build advanced applications for the IOS platform.Software development: 3 years (Required).,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,Proven working experience in Android and ios development.Design and build advanced applications for the IOS platform.Software development: 3 years (Required).,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,Proven working experience in Android and ios development.Design and build advanced applications for the IOS platform.Software development: 3 years (Required).,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,Proven working experience in Android and ios development.Design and build advanced applications for the IOS platform.Software development: 3 years (Required).,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
Mobile Application Developer,AUM Telecom Pvt Ltd,NA,NA,Proven working experience in Android and ios development.Design and build advanced applications for the IOS platform.Software development: 3 years (Required).,"The Swift 3.0 programming language,Apple's Xcode IDE,Spatial Reasoning,Design Guidelines,UI and UX design experience,Apple Human Interface Guidelines,Networking,Core Data,Grand Central Dispatch"
