Job_Name,Company_Name,Location,Salary,Description,Skills
Python Programming Language,Accenture,"Bengaluru, Karnataka",NA,"About Accenture: Accenture is a leading global professional services company, providing a broad range of services in strategy and consulting, interactive,…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Data Scientist,Salasar New Age Technologies,"Noida, Uttar Pradesh",NA,Relevant Academic Qualifications in Computer Science with a focus on machine learning is a must.Hiring Data Scientists with 1-3 year of experience for our…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Machine Learning Internship,Untrodden Labs,"Delhi, Delhi",5000 - 8000,"Good knowledge of computer vision, machine learning, and deep learning techniques Knowledge of Tensorflow or Keras Knowledge of state-of-the-art CNN…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Machine Learning Intern,Leben Care Technologies,"Hyderabad, Telangana",NA,Hands-on experience in machine learning / computer vision .Leben Care is offering 3/ 6/ 9 month internships in the areas of deep machine learning and computer…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Data Practitioner,Colgate-Palmolive,NA,NA,"Exposure to machine learning algorithms and AI is preferred.Pricing optimization, improving product recommendations and search ranking through machine learning…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Freelance Trainers - Machine Learning,HSI Client,"Bengaluru, Karnataka",NA,All Online courses by NVIDIA Deep learning institute.Center for High-Performance Computing (NVIDIA & Boston) • The Lab was setup to train the students and…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Machine Learning Engineer,DMI,"Bengaluru, Karnataka",NA,Building reusable production data pipelines for machine learning models.Experience in developing and deploying machine learning systems into production.,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
STEM Innovation Engineer,STEMROBO Technologies,"Noida, Uttar Pradesh",NA,To nurture Innovation and Creativity at K12 School Level students by mentoring and helping them to develop Innovative Embedded Projects with the use of…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Machine Learning Architect,HP Development Company,"Bengaluru, Karnataka",NA,"At HP, we have been increasingly adopting and investing in machine learning to provide solutions helping to improve device performance and diagnostics, customer…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Data Practitioner,Colgate-Palmolive,NA,NA,"Exposure to machine learning algorithms and AI is preferred.Pricing optimization, improving product recommendations and search ranking through machine learning…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Computer Vision Engineer,RAACOM Infosystems,"Hyderabad, Telangana",NA,"Employ varied Deep learning methods using convolutional neural networks for object classification, recognition or sequence modeling.In this Role you will:","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Data Scientist,GridEdge Technologies,"Pune, Maharashtra",NA,"Selecting features, building and optimizing classifiers using machine learning techniques.Excellent understanding of machine learning techniques and algorithms…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Operations Analyst (Machine learning Data Management),Netradyne,"Bengaluru, Karnataka",NA,"As a Data Operations Analyst, you will design and establish efficient processes that sit at the intersection of data management/engineering and machine learning…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Data Science Engineer,Mystro,"Mumbai, Maharashtra",NA,"Should have built production-level models using NLP (Must), machine learning, deep learning, and other newer statistical techniques, should have worked on…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
ADF Developer,Larsen & Toubro Infotech Limited,India,NA,"E.g., reporting, visualizations, machine learning models.3+ experience in building data applications using Azure Data Factory • Good experience on Data bricks …","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Data Pipeline Developer,Institutional Shareholder Services,"Mumbai, Maharashtra",NA,1-2 years’ experience in Python programming to implement data pipeline ( not Machine learning ).Market Intelligence (MI) provides critical data and insight to…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Project Intern,Panjab University,"Chandigarh, Chandigarh",NA,University Institute of Engineering & Technology.Subject: Advertisement of Project Intern on DIC website.The details are as under:Traffic Project 05 BE / B.,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Data Engineer,Crimson Interactive,"Mumbai, Maharashtra",NA,Excellent understanding of machine learning techniques.We are building a world-class language-related product that has the potential to positively transform…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Sr. Associate - Projects,Cognizant,"Pune, Maharashtra",NA,"Leverage previous project experience/learning like Retrospection Report, Lesson Learnt for better requirement analysis.Test Strategy and Test Planning:","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Associate Data Engineer,Morningstar,"Mumbai, Maharashtra",NA,"This role requires exploring Microservices, Big Data and Batch Data pipelines for structured/unstructured data to help ingest massive amounts of data required…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Consultant,MasterCard,"Gurgaon, Haryana",NA,Develop innovative and modern machine learning solutions.Develop a detailed understanding of the Core objectives and strategies and how automation and machine…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Community Manager,Great Learning,"Bengaluru, Karnataka",NA,"Assess prospects on the ability to deliver great learning experience as per the quality standards of Great Learning.Sounds like ""the"" job for you?","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Python Developer,HR Devi and Associates,"Mumbai, Maharashtra",600000 - 1100000,Developing PowerShell scripts to automate various tasks of OS and Applications running on Windows platform.Consulting and regular follow-ups with team: Attend…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Data Scientist Intern,zBliss Technologies,"Bengaluru, Karnataka",NA,"Only if you can demonstrate the Skills listed below through Previous projects, College Projects, or self-learning exercises reflected in your resume.","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Data Engineer,Cervello Inc,"Bengaluru, Karnataka",NA,"You have experience with client projects and in handling vast amounts of data – working on database design and development, data integration and ingestion,…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Embedded Design Engineer,Geotech Systems and Solutions Pvt Ltd,"Noida, Uttar Pradesh",180000 - 300000,"Embedded Firmware Design and Development, maintenance and testing.Design and understand Embedded and Programmable hardware , Power Electronics, Analog and…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Software Developer,Stalwart Careers,"Indore, Madhya Pradesh",10000 - 20000,Experience in machine learning and artificial intelligence will be an advantage in recruitment.We are looking for a Software Developer to build and implement…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Computer Visioneer,Inferigence Quotient,"Bengaluru, Karnataka",NA,"Proficiency in image processing, machine learning, data structures and algorithms, C and C++ programming languages is required.","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Software Developer,Blue Water Trade Winds Private Limited,"Dehra Dun, Uttarakhand",20000 - 50000,Selected candidates will be working on a marine weather routing and speed optimization service - BOSS that uses sophisticated machine learning models to…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Applied Scientist I,ADCI - Karnataka,"Bengaluru, Karnataka",NA,"We are looking for a highly motivated, top notch applied scientist to build machine learning models at scale to enforce our policy guidelines.","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
NLP Engineer for a Product Based Company,Shaw Academy,NA,NA,Have prior experience using machine learning & NLP.Should be able to implement machine learning models best suited for solving business problems.,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Lead - Analytics,SCIO Health Analytics,"Chennai, Tamil Nadu",NA,"Knowledge or experience in machine learning, text mining, imaging mining, screen scraping and other big data techniques will be preferred.","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
NLP Engineer for a Product Based Company,Shaw Academy,NA,NA,*Responsibilities: Should be able to make content specific chat models based off of large bodies of related text content. * Should be able to implement…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Developer,Larsen & Toubro Infotech Limited,India,NA,"Machine learning . • python devs with statistics background with an understanding of microservices.6 + years of experience Write effective, scalable code…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Accounts Payable-Navi Mumbai,Phillips Corporation,"Navi Mumbai, Maharashtra",NA,Phillips Corporation is the global supplier of manufacturing technology products and services primarily focused on CNC machine tools (metalworking).,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Chief Engineer,Expand AI,NA,NA,Training data is what powers machine learning algorithms in this age of machine learning and AI.Should have a demonstrated interest in Machine Learning and AI…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Software Engineering - Python,"JPMorgan Chase Bank, N.A.","Bengaluru, Karnataka",NA,"Within the RCC organization, the Market Risk Technology team is responsible for developing the strategic Market Risk Management platform, integration with…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
AI Engineer,Bobble App,"Bengaluru, Karnataka",NA,A graduate from Tier I & Tier II college preferably in Computer Science.Preference for Masters with a concentration in Data Sciences.,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Chief Engineer,Expand AI,NA,NA,Training data is what powers machine learning algorithms in this age of machine learning and AI.Should have a demonstrated interest in Machine Learning and AI…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Finance Specialist - Bengaluru,Teikametrics,"Bengaluru, Karnataka",NA,The Teikametrics ROP uses proprietary econometrics and machine-learning data models packaged in a simple SaaS interface.Owns the 1099 reporting process.,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Security & Privacy Engineer,Skyflow,"Bengaluru, Karnataka",NA,"The Opportunity Skyflow, Inc. is a Silicon Valley, California based start-up focused on building the Privacy API. Founded by serial entrepreneurs, with…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Senior Manager - Automation,AstraZeneca,"Chennai, Tamil Nadu",NA,"Drive learning and development, talent grooming.Deliver Intelligent chatbots (AI) enabled through NLP and Machine learning, leveraging the Azure chat functions…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Senior Data Scientist,Innoplexus,"Pune, Maharashtra",NA,"Job Location – Pune, India Required experience – 6-10 Years About Innoplexus Innoplexus at its core uses AI to provide non-obvious insights to researchers by…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Analyst-Statistics and Predictive Modelling,PMaps,"Mumbai, Maharashtra",NA,Job Category : Research Department/Group : Product Development and Research ROLE AND RESPONSIBILITIES You should know the best ways to collect and cleanse…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
"Principal, Applied Math & Stats",AT&T,"Bengaluru, Karnataka",NA,"Minimum Relevant Experience of 3 years’ and above using ML (machine learning), statistical predictive modeling, multivariate/regression, clustering, time series…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Sr.Data Scientist,Innefu Labs Pvt. Ltd.,"Delhi, Delhi",NA,"Good exposure to various advanced deep learning networks like NN, RNN, CNN, P-CNN, and LSTM.Information Security & Data Analytics Series A funded company.","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
SOC Analyst,AvionX,"Bengaluru, Karnataka",NA,"Machine learning algorithms/Deep learning.Location: Bangalore, India, Cupertino, CA.The Avion X Managed Security Operations Centre (SOC) provides monitoring…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Manager - Taxation & Audit,[24]7.ai,"Bengaluru, Karnataka",NA,"Using artificial intelligence and machine learning to understand consumer intent, [24]7.ai's technology helps companies create a personalized, predictive and…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Sr. Software Engineer,Synacor,"Pune, Maharashtra",NA,"The Role Act as a key contributor for the Collaboration Products Infrastructure Team, you be an individual contributor on a product development team, with a…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Lead Data Scientist - Deep Learning + Edge AI,Zensar Technologies,"Bengaluru, Karnataka",NA,"Working knowledge about transfer learning.Understanding of multiagent system, swarm models, reinforcement learning.Understanding of Recommender Systems (RS).","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Chief Engineer,Expand AI,NA,NA,Training data is what powers machine learning algorithms in this age of machine learning and AI.Should have a demonstrated interest in Machine Learning and AI…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
IT Project Manager - Software Development,Azine Technologies,NA,800000 - 1000000,As Project Manager - Software Development you will be responsible for managing engineering and developing cohesive codes with high proficiency in multiple…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
IT Project Manager - Software Development,Azine Technologies,NA,800000 - 1000000,As Project Manager - Software Development you will be responsible for managing engineering and developing cohesive codes with high proficiency in multiple…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
IT Project Manager - Software Development,Azine Technologies,NA,800000 - 1000000,As Project Manager - Software Development you will be responsible for managing engineering and developing cohesive codes with high proficiency in multiple…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
IT Project Manager - Software Development,Azine Technologies,NA,800000 - 1000000,As Project Manager - Software Development you will be responsible for managing engineering and developing cohesive codes with high proficiency in multiple…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
IT Project Manager - Software Development,Azine Technologies,NA,800000 - 1000000,As Project Manager - Software Development you will be responsible for managing engineering and developing cohesive codes with high proficiency in multiple…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
IT Project Manager - Software Development,Azine Technologies,NA,800000 - 1000000,As Project Manager - Software Development you will be responsible for managing engineering and developing cohesive codes with high proficiency in multiple…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
IT Project Manager - Software Development,Azine Technologies,NA,800000 - 1000000,As Project Manager - Software Development you will be responsible for managing engineering and developing cohesive codes with high proficiency in multiple…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
IT Project Manager - Software Development,Azine Technologies,NA,800000 - 1000000,As Project Manager - Software Development you will be responsible for managing engineering and developing cohesive codes with high proficiency in multiple…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
IT Project Manager - Software Development,Azine Technologies,NA,800000 - 1000000,As Project Manager - Software Development you will be responsible for managing engineering and developing cohesive codes with high proficiency in multiple…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
IT Project Manager - Software Development,Azine Technologies,NA,800000 - 1000000,As Project Manager - Software Development you will be responsible for managing engineering and developing cohesive codes with high proficiency in multiple…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
IT Project Manager - Software Development,Azine Technologies,NA,800000 - 1000000,As Project Manager - Software Development you will be responsible for managing engineering and developing cohesive codes with high proficiency in multiple…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
IT Project Manager - Software Development,Azine Technologies,NA,800000 - 1000000,As Project Manager - Software Development you will be responsible for managing engineering and developing cohesive codes with high proficiency in multiple…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
IT Project Manager - Software Development,Azine Technologies,NA,800000 - 1000000,As Project Manager - Software Development you will be responsible for managing engineering and developing cohesive codes with high proficiency in multiple…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Applied Scientist I,Expand AI,nan,740000,"Leverage previous project experience/learning like Retrospection Report, Lesson Learnt for better requirement analysis.Test Strategy and Test Planning:","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Junior Scientist,Cervello Inc,"Bengaluru, Karnataka",660000,Relevant Academic Qualifications in Computer Science with a focus on machine learning is a must.Hiring Data Scientists with 1-3 year of experience for our…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Market Research Analyst,Salasar New Age Technologies,"Bengaluru, Karnataka",670000,Training data is what powers machine learning algorithms in this age of machine learning and AI.Should have a demonstrated interest in Machine Learning and AI…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Junior Scientist,Azine Technologies,"Hyderabad, Telangana",780000,Training data is what powers machine learning algorithms in this age of machine learning and AI.Should have a demonstrated interest in Machine Learning and AI…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Computer Visioneer,dvsistems,"Bengaluru, Karnataka",670000,Develop innovative and modern machine learning solutions.Develop a detailed understanding of the Core objectives and strategies and how automation and machine…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Manager - Taxation & Audit,Crimson Interactive,nan,620000,"Machine learning algorithms/Deep learning.Location: Bangalore, India, Cupertino, CA.The Avion X Managed Security Operations Centre (SOC) provides monitoring…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Sr. PHP Developer,Azine Technologies,"Mumbai, Maharashtra",770000,As Project Manager - Software Development you will be responsible for managing engineering and developing cohesive codes with high proficiency in multiple…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Freelance Trainers - Machine Learning,"JPMorgan Chase Bank, N.A.","Chandigarh, Chandigarh",690000,"Roles and responsibilities for Urgent Requirement Machine Learning.: Role : Application Lead Role Description : Lead the effort to design, build and configure…","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Sr. Associate - Projects,Expand AI,"Bengaluru, Karnataka",790000,"Employ varied Deep learning methods using convolutional neural networks for object classification, recognition or sequence modeling.In this Role you will:","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Data Science Engineer,Blue Water Trade Winds Private Limited,"Bengaluru, Karnataka",690000,As Project Manager - Software Development you will be responsible for managing engineering and developing cohesive codes with high proficiency in multiple…,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Sr.Data Scientist,Shaw Academy,"Hyderabad, Telangana",600000,"Knowledge or experience in machine learning, text mining, imaging mining, screen scraping and other big data techniques will be preferred.","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
Machine Learning Intern,AstraZeneca,nan,690000,"Assess prospects on the ability to deliver great learning experience as per the quality standards of Great Learning.Sounds like ""the"" job for you?","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++"
