Job_Name,Company_Name,Location,Salary,Description,Skills
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,NA,1000000 - 2000000,The candidate must be fluent in artificial intelligence and machine learning techniques.Alacer Systems and Technologies* is looking for an artificial…,"Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,NA,1000000 - 2000000,The candidate must be fluent in artificial intelligence and machine learning techniques.Alacer Systems and Technologies* is looking for an artificial…,"Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Web Development Internship,Lars Media Private Limited,"Secunderabad, Telangana",10000,"Blockchain is bringing transparency and accountability to systems which had been opaque for centuries, virtual reality is creating more immersive experiences…","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Technical Support Engineer,Aera Technology,"Pune, Maharashtra",NA,"Aera's Cognitive OS leverages the best of artificial intelligence, machine learning, natural language processing, big data, and enterprise domain expertise to…","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,NA,1000000 - 2000000,The candidate must be fluent in artificial intelligence and machine learning techniques.Alacer Systems and Technologies* is looking for an artificial…,"Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Analyst Confirmation (Forex/Market Maker),Société Générale,"Chennai, Tamil Nadu",NA,"Products Knowledge : All FXC Derivatives ( Vanilla , Exotic & Structured Products, Corporate and Interbank ) both electronic and paper platform.","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
PMO & User Support - Sanctions Filtering,Société Générale,"Chennai, Tamil Nadu",NA,The main tasks of the alert analyst consist in:At the level of transactions filtering:O Analyzing the relevance of the alerts concerning real time or a…,"Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Life Sciences Consultant,Solugenix Corp,"Hyderabad, Telangana",NA,"We at Solugenix are hiring Life Sciences Consultant for a full-time job at Hyderabad, the detailed job description is mentioned below.","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Django and Python Developer,DIMA Business Solutions,"Coimbatore, Tamil Nadu",20000 - 30000,We are looking for Phython and Django developer to join our Development department at Dima Business Solutions.Job Timing: - 9AM to 6PM.,"Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Mobile App Development part time job/internship at Gurgaon,Infirment Technologies Private Limited,"Gurgaon, Haryana",10000 - 20000,"We are Gurugram based IT company, we deal in software development, firmware development, industrial automation, and AI (artificial intelligence).","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Sr Analyst- Brokerage,Société Générale,"Bengaluru, Karnataka",NA,The role provides a wide range of exposure to different areas within the SGSC GBS/EQD/FEE processing flow and requires an ability to work with a variety of…,"Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,NA,1000000 - 2000000,The candidate must be fluent in artificial intelligence and machine learning techniques.Alacer Systems and Technologies* is looking for an artificial…,"Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
SecDevOps Engineer,FICO,"Bengaluru, Karnataka",NA,"You’ll play a part in our commitment to help businesses use data to improve every choice they make, using advances in artificial intelligence, machine learning,…","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Director of Marketing,Zycus,"Mumbai, Maharashtra",NA,"Market intelligence - Conduct ongoing market research and gain expertise about buyers, how they buy and their buying criteria; be the expert on your competition…","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Software Developer,ShilpMIS Technologies Pvt Ltd,"Nadiad, Gujarat",NA,"Hello Everyone, We, at Melzo, are hiring ambitious Web Developers in Surat, Gujarat with the will to execute on their dreams and the hunger to learn every day (…","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Deputy Manager-Ops - Optimization and AI (Healthcare) Ref 28...,WNS India,"Noida, Uttar Pradesh",NA,"WNS (Holdings) Limited (NYSE: WNS), is a leading Business Process Management (BPM) company.We combine our deep industry knowledge with technology and analytics…","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
SDE I,Netomi,"Gurgaon, Haryana",NA,"Our artificial intelligence platform gives customer service teams the ability to activate, manage & train their AI to deliver an experience that delights…","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Application Developer,Aera Technology,"Pune, Maharashtra",NA,"Aera's Cognitive OS leverages the best of artificial intelligence, machine learning, natural language processing, big data, and enterprise domain expertise to…","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Cloud Solution Architect,Microsoft,"Mumbai, Maharashtra",NA,"Are you interested in working for one of the most exciting teams in Microsoft?A team relentlessly focused on customer needs, market expansion and advancing…","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Imaging Data Scientist (AI Applications),Intel,"Bengaluru, Karnataka",NA,Are you interested in applying Artificial Intelligence to supercharge the development of Intel's next-generation process technology?,"Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Specialist SE - App Dev (Peoplesoft with Unix skills),Société Générale,"Bengaluru, Karnataka",NA,"Good experience in People Tools (8.5X) (Application Designer, PeopleSoft Query, People Code, Component Interface, File layout) and reporting Tools.","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Senior Software Engineer,Monotype,"Noida, Uttar Pradesh",NA,"Brands constantly seek to achieve deeper appeal and connection with their target audience and customers.They express themselves in unique ways, in ways that…","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Technical Lead & Ba,Talent Zone Consultants,"Thane, Maharashtra",400000 - 800000,"Ability to Learn Multiple Technologies, Required for Software Developer/technical Lead and Implement Fast.Below are Job Requirement for the Post of Software…","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Fullstack Developer,IMImobile,"Hyderabad, Telangana",NA,"Organisations are faced with barriers and complexities when trying to transform how they engage with their customers in the world of digital communications, and…","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Opportunity in Data Analytics and Interpretation,ICS Consultancy Services,"Mumbai, Maharashtra",1000000 - 2500000,Must have Skills : Data Analytics and Interpretation Good to Have Skills : Python Scripting Job Requirements : Key Responsibilities : A:Requirement Analysis and…,"Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Senior Verification Engineer - Hardware,NVIDIA,"Bengaluru, Karnataka",NA,"NVIDIA is now driving innovation at the intersection of visual processing, high performance computing, and artificial intelligence.What you'll be doing:","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Senior ASIC Engineer - Hardware,NVIDIA,"Bengaluru, Karnataka",NA,"This position offers the opportunity to have real impact in a dynamic, technology-focused company impacting product lines ranging from consumer graphics to self…","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,NA,1000000 - 2000000,The candidate must be fluent in artificial intelligence and machine learning techniques.Alacer Systems and Technologies* is looking for an artificial…,"Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Data Engineer,Ocrolus,"Gurgaon, Haryana",NA,Ocrolus is a fintech infrastructure company that transforms documents into actionable data.Powered by Artificial Intelligence and a unique human-in-the-loop…,"Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Tegra Senior System Software Engineer,NVIDIA,"Pune, Maharashtra",NA,"We are looking for a Senior System Software Engineer for our Tegra System Software Team, with good understanding of ARM architecture, low level programming…","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Oracle DBA +ODA,Silicus,"Pune, Maharashtra",NA,"We accelerate the delivery of digital customer engagement systems using digital technologies such as cloud, microservices, robotic process automation and…","Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,NA,1000000 - 2000000,The candidate must be fluent in artificial intelligence and machine learning techniques.Alacer Systems and Technologies* is looking for an artificial…,"Scala,Java,Python,mathematical skills,knowledge of cloud applications,computer languages,excellent communication,analytical skills,machine learning,intellectual curiosity,business,data science,data statistics,data structures,trees,optimization algorithmsgraphs,linear programming,Bayesian principles,conditional probability, Statistics,probability distribution, Data modeling, model validation, Linear Algebra, Calculus, Statistics, Signal Processing Techniques, Applied Math and Algorithms, Neural Network Architectures"
