Job_Name,Company_Name,Location,Skills,Yearly Salary
Business Analyst (Mumbai),Enfusion,"Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",762500.0
Business Analyst (5+ Yrs Exp),IRIS Business Services,"Vashi, Navi Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",781250.0
Business Analyst,Xorosoft Technologies Private Limited,"Bengaluru, Karnataka","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",800000.0
Business Analyst,Practo Technologies,"Bengaluru, Karnataka","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",694000.0
Business Analyst,VMock Inc,India,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",588000.0
Business Analyst (Airline Crew Rostering & Planning),Laminaar Aviation Infotech,"Bengaluru, Karnataka","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",482000.0
Business Analyst- Sales Capabilities,General Mills,"Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",376000.0
Pre-Sales Business Analyst - IT Software,YES IT Labs,"Noida, Uttar Pradesh","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",270000.0
Business Analyst,dot mappers,India,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",248400.0
Business analyst,ANB Systems,"Chennai, Tamil Nadu","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",226800.0
Business Analyst - Global Supplier Management,Cisco Systems,"Bengaluru, Karnataka","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",205200.0
Business Intelligence Analyst,Praxis Home retail,"Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",183600.0
Data and Business Analyst (Advance Excel User),DIV ESTATE,"Dehra Dun, Uttarakhand","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",162000.0
Business Analyst - Pricing,Flipkart,"Bengaluru, Karnataka","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",321500.0
Analyst,Alchemy Research & Analytics,"Durgapur, West Bengal","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",481000.0
Professional 1 Business Analyst (51005644),DXC,"Indore, Madhya Pradesh","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",640500.0
Business Analyst,Xorosoft Technologies Private Limited,"Indore, Madhya Pradesh","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",800000.0
SENIOR BUSINESS ANALYST,Networth Research,"Indore, Madhya Pradesh","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",484000.0
Data Analyst,Datagain Inc.,"Thane, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",168000.0
Sales Operations Analyst,Quantiphi,"Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",194750.0
Business Analyst,Systematix Infotech,"Indore, Madhya Pradesh","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",221500.0
Professional 1 Technology Analyst (51005844),DXC,"Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",248250.0
Business Analyst,Talent Zone Consultants,"Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",275000.0
Associate – Business Analyst,Deutsche Bank,"Pune, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",270625.0
Business Analyst,Techment Technology,"Bengaluru, Karnataka","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",266250.0
Business Analyst – Product Manager,2basetechnologies,"Kochi, Kerala","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",261875.0
Business Analyst,[x]cube LABS,"Hyderabad, Telangana","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",257500.0
Business Analyst,iBux Business Solutions,"Bengaluru, Karnataka","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",253125.0
Business Analyst - Growth,FabHotels,"Gurgaon, Haryana","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",248750.0
"Dev Business Analyst, Senior",Infor,"Hyderabad, Telangana","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",244375.0
Business Analyst ( Pre-sales for US Market ),Cropup Technologies Pvt. Ltd.,"Lucknow, Uttar Pradesh","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",240000.0
Business Analyst,Probotiq Solutions,"Chennai, Tamil Nadu","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",234000.0
Investment Analyst,World Bank Group,"Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",228000.0
JLT India_Analyst_EB,JLT India,"Powai, Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",222000.0
Business Analyst,Konstant Infosolutions,"Jaipur, Rajasthan","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",216000.0
Business Analyst,"Cascade California Realty, Inc","Kochi, Kerala","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",210000.0
Sr. Business Analyst,63 moons technologies,"Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",220000.0
Sr. Business Analyst,Sysmedac,"Chennai, Tamil Nadu","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",230000.0
Sales Commission Analyst 2,Oracle,"Bengaluru, Karnataka","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",240000.0
Technical Business Analyst,Saffron Consultancy Services,"Hyderabad, Telangana","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",250000.0
Business Analyst (Life Insurance/Vantage domain),DXC Technology India,"Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",290000.0
Senior Associate- Communication and data analyst,Arthan careers,"Delhi, Delhi","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",330000.0
Domain Analyst - TeamLeader - Consumer,EY,"Gurgaon, Haryana","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",354167.0
Business Analyst,Star Knowledge Ventures LLP,"Bengaluru, Karnataka","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",378333.0
Business Analyst,slktechlabs,"Ahmedabad, Gujarat","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",402500.0
Senior Analyst Business Operations,Merkle Sokrati,"Pune, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",426667.0
"Research, Data Analytics - Analyst / Senior Analyst",Information Services Group,"Bengaluru, Karnataka","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",450833.0
Business Analyst,RV Technologies Softwares Pvt Ltd,"Bengaluru, Karnataka","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",475000.0
Business Analyst (811617),Skoruz,"Bengaluru, Karnataka","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",476842.0
Business Analyst,Ownrox Technologies,"Jaipur, Rajasthan","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",478684.0
BM Analyst,Deutsche Bank,"Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",480526.0
"Software Engineer/Programmer, Trainee, Fresher, Business Ana...",Structured Learning Assistance Consultants India P...,"Delhi, Delhi","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",482368.0
Business Analyst,cr2,"Ahmedabad, Gujarat","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",484211.0
Technical Business Analyst Manager,Refinitiv,"Pune, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",486053.0
Technical Business Analyst Manager,Refinitiv,"Pune, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",487895.0
Technical Business Analyst Manager,Refinitiv,"Pune, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",489737.0
Technical Business Analyst Manager,Refinitiv,"Pune, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",491579.0
Technical Business Analyst Manager,Refinitiv,"Pune, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",493421.0
2161 - Sr. Business Analyst - IT Compliance and Infrastructu...,"Cytel, India","Pune, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",495263.0
Technical Business Analyst Manager,Refinitiv,"Pune, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",497105.0
Technical Business Analyst Manager,Refinitiv,"Pune, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",498947.0
Technical Business Analyst Manager,Refinitiv,"Pune, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",500789.0
Technical Business Analyst Manager,Refinitiv,"Pune, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",502632.0
Technical Business Analyst Manager,Refinitiv,"Pune, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",504474.0
2161 - Sr. Business Analyst - IT Compliance and Infrastructu...,"Cytel, India","Pune, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",506316.0
Technical Business Analyst Manager,Refinitiv,"Pune, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",508158.0
Technical Business Analyst Manager,Refinitiv,"Pune, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",510000.0
Technical Business Analyst Manager,Flipkart,"Jaipur, Rajasthan","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",570000.0
"Software Engineer/Programmer, Trainee, Fresher, Business Ana...",CRIF,"Ahmedabad, Gujarat","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",530000.0
Technical Business Analyst,Laminaar Aviation Infotech,"Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",500000.0
Business Analyst ( Pre-sales for US Market ),General Mills,"Gurgaon, Haryana","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",560000.0
2161 - Sr. Business Analyst - IT Compliance and Infrastructu...,Alchemy Research & Analytics,"Chennai, Tamil Nadu","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",580000.0
Business Analyst,Alchemy Research & Analytics,"Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",570000.0
Business Analyst- Sales Capabilities,CRIF,"Dehra Dun, Uttarakhand","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",530000.0
Business Analyst - Pricing,Practo Technologies,"Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",510000.0
Business Analyst (5+ Yrs Exp),Talent Zone Consultants,"Powai, Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",540000.0
Business Analyst,Deutsche Bank,"Powai, Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",500000.0
Business Analyst,Structured Learning Assistance Consultants India P...,"Powai, Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",540000.0
Business Analyst,dot mappers,"Hyderabad, Telangana","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",590000.0
"Dev Business Analyst, Senior",MedTourEasy,"Gurgaon, Haryana","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",530000.0
Technical Business Analyst Manager,Netbramha,"Gurgaon, Haryana","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",510000.0
Business Analyst (5+ Yrs Exp),"Cytel, India",India,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",590000.0
2161 - Sr. Business Analyst - IT Compliance and Infrastructu...,Xorosoft Technologies Private Limited,India,"Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",520000.0
Business Analyst – Product Manager,63 moons technologies,"Durgapur, West Bengal","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",510000.0
Technical Business Analyst Manager,JLT India,"Bengaluru, Karnataka","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",520000.0
Business Analyst,MedTourEasy,"Bengaluru, Karnataka","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",540000.0
Pre-Sales Business Analyst - IT Software,iBux Business Solutions,"Pune, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",510000.0
Technical Business Analyst Manager,Flipkart,"Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",540000.0
Business Analysis,Refinitiv,"Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",530000.0
Senior Business Analyst,Arthan careers,"Bengaluru, Karnataka","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",500000.0
Business Analyst - Global Supplier Management,Genesis Software,"Chennai, Tamil Nadu","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",560000.0
PRE SALES BUSINESS ANALYST,2basetechnologies,"Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",500000.0
Business Analyst,Deutsche Bank,"Durgapur, West Bengal","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",590000.0
Business Analyst,Arthan careers,"Powai, Mumbai, Maharashtra","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",590000.0
Technical Business Analyst,Alchemy Research & Analytics,"Ahmedabad, Gujarat","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",500000.0
Business Analyst,Star Knowledge Ventures LLP,"Ahmedabad, Gujarat","Consultancy Skills,Technical Understanding,Oral skills, written communication skills,facliation skillss.Interpersonal skills, consultative skills, Problem Solvong, Analyticial thinking, Organizational Skills, Knowledge of business structure",510000.0
