Job_Name,Company_Name,Location,Skills,Yearly Salary
Machine Learning Internship,Untrodden Labs,"Delhi, Delhi","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",936000.0
Machine Learning Intern,Leben Care Technologies,"Hyderabad, Telangana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",931700.0
Data Practitioner,Colgate-Palmolive,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",927400.0
Freelance Trainers - Machine Learning,HSI Client,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",923100.0
Machine Learning Engineer,DMI,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",918800.0
STEM Innovation Engineer,STEMROBO Technologies,"Noida, Uttar Pradesh","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",914500.0
Machine Learning Architect,HP Development Company,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",910200.0
Data Practitioner,Colgate-Palmolive,"Hyderabad, Telangana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",905900.0
Computer Vision Engineer,RAACOM Infosystems,"Hyderabad, Telangana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",901600.0
Data Scientist,GridEdge Technologies,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",897300.0
Operations Analyst (Machine learning Data Management),Netradyne,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",893000.0
Data Science Engineer,Mystro,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",888700.0
ADF Developer,Larsen & Toubro Infotech Limited,India,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",884400.0
Data Pipeline Developer,Institutional Shareholder Services,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",880100.0
Project Intern,Panjab University,"Chandigarh, Chandigarh","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",875800.0
Data Engineer,Crimson Interactive,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",871500.0
Sr. Associate - Projects,Cognizant,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",867200.0
Associate Data Engineer,Morningstar,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",862900.0
Consultant,MasterCard,"Gurgaon, Haryana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",858600.0
Community Manager,Great Learning,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",854300.0
Python Developer,HR Devi and Associates,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",850000.0
Data Scientist Intern,zBliss Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",646667.0
Data Engineer,Cervello Inc,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",443333.0
Embedded Design Engineer,Geotech Systems and Solutions Pvt Ltd,"Noida, Uttar Pradesh","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",240000.0
Software Developer,Stalwart Careers,"Indore, Madhya Pradesh","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",180000.0
Computer Visioneer,Inferigence Quotient,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",300000.0
Software Developer,Blue Water Trade Winds Private Limited,"Dehra Dun, Uttarakhand","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",420000.0
Applied Scientist I,ADCI - Karnataka,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",440870.0
NLP Engineer for a Product Based Company,Shaw Academy,"Chennai, Tamil Nadu","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",461739.0
Lead - Analytics,SCIO Health Analytics,"Chennai, Tamil Nadu","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",482609.0
NLP Engineer for a Product Based Company,Shaw Academy,India,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",503478.0
Developer,Larsen & Toubro Infotech Limited,India,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",524348.0
Accounts Payable-Navi Mumbai,Phillips Corporation,"Navi Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",545217.0
Chief Engineer,Expand AI,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",566087.0
Software Engineering - Python,"JPMorgan Chase Bank, N.A.","Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",586957.0
AI Engineer,Bobble App,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",607826.0
Chief Engineer,Expand AI,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",628696.0
Finance Specialist - Bengaluru,Teikametrics,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",649565.0
Security & Privacy Engineer,Skyflow,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",670435.0
Senior Manager - Automation,AstraZeneca,"Chennai, Tamil Nadu","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",691304.0
Senior Data Scientist,Innoplexus,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",712174.0
Analyst-Statistics and Predictive Modelling,PMaps,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",733043.0
"Principal, Applied Math & Stats",AT&T,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",753913.0
Sr.Data Scientist,Innefu Labs Pvt. Ltd.,"Delhi, Delhi","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",774783.0
SOC Analyst,AvionX,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",795652.0
Manager - Taxation & Audit,[24]7.ai,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",816522.0
Sr. Software Engineer,Synacor,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",837391.0
Lead Data Scientist - Deep Learning + Edge AI,Zensar Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",858261.0
Chief Engineer,Expand AI,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",879130.0
IT Project Manager - Software Development,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",900000.0
IT Project Manager - Software Development,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",900000.0
IT Project Manager - Software Development,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",900000.0
IT Project Manager - Software Development,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",900000.0
IT Project Manager - Software Development,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",900000.0
IT Project Manager - Software Development,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",900000.0
IT Project Manager - Software Development,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",900000.0
IT Project Manager - Software Development,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",900000.0
IT Project Manager - Software Development,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",900000.0
IT Project Manager - Software Development,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",900000.0
IT Project Manager - Software Development,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",900000.0
IT Project Manager - Software Development,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",900000.0
IT Project Manager - Software Development,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",900000.0
Applied Scientist I,Expand AI,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",740000.0
Junior Scientist,Cervello Inc,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",660000.0
Market Research Analyst,Salasar New Age Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",670000.0
Junior Scientist,Azine Technologies,"Hyderabad, Telangana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",780000.0
Computer Visioneer,dvsistems,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",670000.0
Manager - Taxation & Audit,Crimson Interactive,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",620000.0
Sr. PHP Developer,Azine Technologies,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",770000.0
Freelance Trainers - Machine Learning,"JPMorgan Chase Bank, N.A.","Chandigarh, Chandigarh","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",690000.0
Sr. Associate - Projects,Expand AI,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",790000.0
Data Science Engineer,Blue Water Trade Winds Private Limited,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",690000.0
Sr.Data Scientist,Shaw Academy,"Hyderabad, Telangana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",600000.0
Machine Learning Intern,AstraZeneca,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",690000.0
Machine Learning Intern,[24]7.ai,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",720000.0
Sr. Software Engineer,AISPL,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",740000.0
Software Developer,Neva Ventures,India,"Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",700000.0
IT Project Manager - Software Development,Phillips Corporation,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",730000.0
Junior Scientist,AstraZeneca,"Hyderabad, Telangana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
Python Programming Language,Geotech Systems and Solutions Pvt Ltd,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",750000.0
Associate Data Engineer,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",790000.0
ADF Developer,Azine Technologies,"Noida, Uttar Pradesh","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",670000.0
Senior Manager - Automation,ADCI - Karnataka,"Noida, Uttar Pradesh","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",600000.0
Head Of Analytics – EdTech – Ground Floor !,RAACOM Infosystems,"Noida, Uttar Pradesh","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",720000.0
Chief Engineer,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",730000.0
Lead - Analytics,"JPMorgan Chase Bank, N.A.","Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",640000.0
Urgent Requirement Machine Learning,CrowdStrike,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",720000.0
IT Project Manager - Software Development,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",630000.0
Project Intern,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",620000.0
MACHINE LEARNING ENGINEER,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",690000.0
Associate Data Engineer,AstraZeneca,"Delhi, Delhi","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
Operations Analyst (Machine learning Data Management),Cervello Inc,"Delhi, Delhi","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",720000.0
Sr. Software Engineer,CrowdStrike,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",620000.0
Project Intern,"JPMorgan Chase Bank, N.A.","Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",680000.0
Chief Engineer,dvsistems,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",770000.0
Freelance Trainers - Machine Learning,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",680000.0
"Principal, Applied Math & Stats",Azine Technologies,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",640000.0
Software Engineering - Python,Levi Strauss & Co.,"Hyderabad, Telangana","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",790000.0
Analyst-Statistics and Predictive Modelling,Leben Care Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",710000.0
IT Project Manager - Software Development,Accenture,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",790000.0
Software Developer,HP Development Company,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",660000.0
Consultant,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",630000.0
NLP Engineer for a Product Based Company,zBliss Technologies,"Noida, Uttar Pradesh","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",720000.0
Sr. Associate - Billing,Stalwart Careers,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",610000.0
Data Science Intern,Stalwart Careers,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",600000.0
Associate Data Engineer,Bobble App,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",740000.0
Data Scientist,Azine Technologies,"Chennai, Tamil Nadu","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",640000.0
Consultant,Datascience Technologies Pvt Ltd,"Chennai, Tamil Nadu","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",750000.0
STEM Innovation Engineer,Azine Technologies,"Chennai, Tamil Nadu","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",620000.0
"Software Engineer Python, Machine Learning/AI",Untrodden Labs,"Chandigarh, Chandigarh","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",690000.0
Data Scientist,AISPL,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",640000.0
Machine Learning Architect,Teikametrics,"Pune, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",780000.0
IT Project Manager - Software Development,Azine Technologies,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",600000.0
SOC Analyst,Inferigence Quotient,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",790000.0
ADF Developer,Azine Technologies,"Bengaluru, Karnataka","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",670000.0
Machine Learning Engineering Interns,Azine Technologies,"Navi Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",610000.0
STEM Innovation Engineer,Panjab University,"Mumbai, Maharashtra","Statistics,Probability,Data Modeling,Programing Skills,Programming Fundamentals,Applying ML Libraries & Algorithms,Software Design,Python,R,C,C++",720000.0
