Job_Name,Company_Name,Location,Skills,Yearly Salary
iOS/Android/Mobile Developer,EncureIT Systems,"Pune, Maharashtra","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",275000.0
MEAN Stack Technical Lead,Techmango Technology Services,"Madurai, Tamil Nadu","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",317500.0
Full Stack Developer_MERN/MEAN,Webhopers Infotech Private Limited,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",360000.0
Full Stack Developer / Sr. Developer/Architect - Bangalore,Sirchend Softwares Private Limited,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",450000.0
Senior Software Engineer - Full-stack ( RAS),Skillsoft,Andhra Pradesh,"Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",443571.0
PHP developer,Brain Inventory,"Indore, Madhya Pradesh","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",437143.0
Sr. Web Developer (Full Stack),CodeClouds,"Kolkata, West Bengal","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",430714.0
MeanStack Developer,skilora,"Calicut, Kerala","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",424286.0
Angularjs Developer,Broadview Innovations,"Surat, Gujarat","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",417857.0
Node.js Developer,OSCOD TECHNOLOGIES,"Ahmedabad, Gujarat","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",411429.0
FS_.Net Full stack Engineer Senior,EY,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",405000.0
Node js developer,PROBESEVEN,"Coimbatore, Tamil Nadu","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",398571.0
Node JS Developer,Acquiscent Technologies,"Pune, Maharashtra","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",392143.0
Cordova Developers,Appsimity Solutions,"Mohali, Punjab","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",385714.0
Senior Software Engineer,MasterCard,"Pune, Maharashtra","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",379286.0
Hiring Node.js Developer - JavaScript/Angular/Nodejs,Solution Analysts Pvt Ltd,"Ahmedabad, Gujarat","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",372857.0
Principal Software Developer,Oracle,"Hyderabad, Telangana","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",366429.0
Full Stack Developer_MERN/MEAN,Webhopers Infotech Private Limited,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",360000.0
Lead Developers,SociallyGood,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",370909.0
Senior Software Engineer,The Straits Network,"Hyderabad, Telangana","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",381818.0
Software Engineering Lead II - Java Full Stack,UnitedHealth Group,"Hyderabad, Telangana","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",392727.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",403636.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",414545.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",425455.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",436364.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",447273.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",458182.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",469091.0
MEAN Stack Developer,Quickdesk Solutions Pvt. Ltd,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",480000.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",487647.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",495294.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",502941.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",510588.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",518235.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",525882.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",533529.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",541176.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",548824.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",556471.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",564118.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",571765.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",579412.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",587059.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",594706.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",602353.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",610000.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",617647.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",625294.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",632941.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",640588.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",648235.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",655882.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",663529.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",671176.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",678824.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",686471.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",694118.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",701765.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",709412.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",717059.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",724706.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",732353.0
Solution Architect/ Software Engineering Manager,Arcadis,"Indore, Madhya Pradesh","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",740000.0
MEAN Stack Developer,Arcadis,"Surat, Gujarat","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",440000.0
Solution Architect/ Software Engineering Manager,Chapter247,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",730000.0
Solution Architect/ Software Engineering Manager,Vistaar Digital,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",590000.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",520000.0
MEAN Stack Developer,SociallyGood,"Coimbatore, Tamil Nadu","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",760000.0
Solution Architect/ Software Engineering Manager,Arcadis,"Mumbai, Maharashtra","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",620000.0
Software Developer freshers,Perfexion Information Technologies Pvt. Ltd.,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",620000.0
MEAN Stack Developer,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",550000.0
Solution Architect/ Software Engineering Manager,Arcadis,"Hyderabad, Telangana","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",700000.0
Solution Architect/ Software Engineering Manager,Arcadis,"Madurai, Tamil Nadu","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",740000.0
Solution Architect/ Software Engineering Manager,Arcadis,"Coimbatore, Tamil Nadu","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",520000.0
Solution Architect/ Software Engineering Manager,Arcadis,"Coimbatore, Tamil Nadu","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",770000.0
Solution Architect/ Software Engineering Manager,HR Inc Consultants,"Ahmedabad, Gujarat","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",420000.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",410000.0
Senior Software Engineer,MasterCard,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",480000.0
Technical Lead MEAN Stack Developer (IT Jobs),Arcadis,"Indore, Madhya Pradesh","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",710000.0
MEAN Stack Developer,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",790000.0
Full Stack Developer / Sr. Developer/Architect - Bangalore,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",710000.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",370000.0
MEAN Stack Developer,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",330000.0
Solution Architect/ Software Engineering Manager,Webhopers Infotech Private Limited,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",660000.0
Node js developer,The Straits Network,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",450000.0
Hiring Mean Stack Developer.!,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",550000.0
Solution Architect/ Software Engineering Manager,Arcadis,"Bengaluru, Karnataka","Node js,Mongo DB,Angular js,Express Js,DEvelop,Test,fast,robust, highly responsive,relational databases,non-relational databases,development environment tools,development environment tools,PHP, jQuery, MySQL, Symfony, OOPS",630000.0
