Job_Name,Company_Name,Location,Skills,Yearly Salary
System Admin,Infiniti Software Solutions,"Chennai, Tamil Nadu","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",465000.0
Human Resources Information Systems Administrator,MedTourEasy,"New Delhi, Delhi","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",600000.0
"Network Administrator, Hardware Design Engineer",Vikram Rajendra Kumar Singh,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",300000.0
IT System Engineer,CHOKSI VACHHRAJ MAKANJI (CVM),"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",150000.0
Systems Administrator - Linux Services,Lionbridge Technologies,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",362500.0
Informatica Administrator,"Incept Data Solutions, Inc","Hyderabad, Telangana","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",575000.0
Senior SharePoint Administrator,Equiniti,India,"Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",787500.0
Cloud Administrator,Prodapt Solutions,"Bengaluru, Karnataka","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",1000000.0
System Administrator II – Network & Telecom (Pune Office),Rotary International,"Pune, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",569000.0
Human Resources Administrator,sunrise movers,"Durgapur, West Bengal","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",138000.0
Benefits Administrator,MedTourEasy,"New Delhi, Delhi","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",600000.0
8+ years Sr.Network & Linux & Windows System Admin,AUSIND Global Trading,"Hyderabad, Telangana","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",533143.0
"HIRING NETWORK ENGINEER L1, L2",Smart Youth Group,"Hyderabad, Telangana","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",466286.0
Administrator,Orasol Infotech,India,"Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",399429.0
Software Engineering- Sales Force,"JPMorgan Chase Bank, N.A.","Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",332571.0
IT System and Network Admin,Nalsoft,"Hyderabad, Telangana","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",265714.0
Office Administrator/ Back office Executive,BEECHTREE SYSTEMS & SOLUTIONS PRIVATE LTD.,"Mulund, Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",198857.0
Desktop Support Engineer,BON TECHNOLOGIES MUMBAI PRIVATE LIMITED,"Mulund, Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",132000.0
Desktop Support Engineer,Procain Consulting & Services Pvt. Ltd.,"CV Raman Nagar, Bengaluru, Karnataka","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",162000.0
Manager - Medical Record Department,NeuroGen Brain and Spine Institute,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",161250.0
Systems Administrator,Sourcefit Philippines Inc,"Bengaluru, Karnataka","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",160500.0
System Administrator,Signant Health,"Pune, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",159750.0
Intermediate Network Administrator,eCore Systems,"Pune, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",159000.0
Desktop Support Engineer,Precision Techserve Private Limited,"Manali, Chennai, Tamil Nadu","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",158250.0
System Administrator,Signant Health,"Kolkata, West Bengal","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",157500.0
DevOps System Administrator – AWS,ALLINDIA,"Kolkata, West Bengal","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",156750.0
Senior UNIX Linux Administrator,itForte,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",156000.0
System Administrator,Signant Health,"Hyderabad, Telangana","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",155250.0
Consultant Specialist/IT Infrastructure Delivery,HSBC,"Hyderabad, Telangana","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",154500.0
Linux Administrator - Lead,Icronex,India,"Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",153750.0
Systems Engineer - DBA,Lionbridge Technologies,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",153000.0
Product Expert – Veeva QualityDocs,GSK,"Bengaluru, Karnataka","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",152250.0
Windows And VMware Engineer,Unisys,"Hyderabad, Telangana","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",151500.0
Backend Developer - MERN,Confer Global,"Pune, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",150750.0
IT System Engineer,CHOKSI VACHHRAJ MAKANJI (CVM),"Bengaluru, Karnataka","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",150000.0
SAP BASIS Administrator,"Amick Brown, LLC","Bengaluru, Karnataka","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",162000.0
Linux System Administrator L2,Fine Jobs,"Noida, Uttar Pradesh","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",174000.0
Windchill Administrator,Adroitec Engineering Solutions,India,"Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",186000.0
Desktop Support Engineer L1,Scube Software Square System Pvt Ltd,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",198000.0
VMware Administrator,DXC,"Bengaluru, Karnataka","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",182400.0
Desktop Support Engineer,Sobha,"Hyderabad, Telangana","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",166800.0
Sr. System Admin-AWS certified,Harjai Computers,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",151200.0
Network Administrator,ATT Systems India Private Limited,"Chitradurga, Karnataka","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",135600.0
Office Administrator,winchart Associates,"Namakkal, Tamil Nadu","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",120000.0
Sap Business One Functional Consultant - Immediate joiner,Prime Plus Consultancy&solution,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",150714.0
Sap Business One Functional Consultant - Immediate joiner,Prime Plus Consultancy&solution,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",181429.0
Office Administrator/ Back office Executive,BEECHTREE SYSTEMS & SOLUTIONS PRIVATE LTD.,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",212143.0
Sap Business One Functional Consultant - Immediate joiner,Prime Plus Consultancy&solution,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",242857.0
Sap Business One Functional Consultant - Immediate joiner,Prime Plus Consultancy&solution,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",273571.0
Sap Business One Functional Consultant - Immediate joiner,Prime Plus Consultancy&solution,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",304286.0
Sap Business One Functional Consultant - Immediate joiner,Prime Plus Consultancy&solution,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",335000.0
Sap Business One Functional Consultant - Immediate joiner,Prime Plus Consultancy&solution,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",365714.0
Sap Business One Functional Consultant - Immediate joiner,Prime Plus Consultancy&solution,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",396429.0
Sap Business One Functional Consultant - Immediate joiner,Prime Plus Consultancy&solution,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",427143.0
Sap Business One Functional Consultant - Immediate joiner,Prime Plus Consultancy&solution,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",457857.0
Sap Business One Functional Consultant - Immediate joiner,Prime Plus Consultancy&solution,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",488571.0
Associate - Projects,Cognizant,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",519286.0
Desktop Support Engineer,Scube Software Square System Pvt Ltd,"Namakkal, Tamil Nadu","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",550000.0
Desktop Support Engineer,Rotary International,India,"Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",500000.0
Sr. System Administrator-Virtualization,Prime Plus Consultancy&solution,India,"Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",690000.0
"Technical Support Engineer, Network Administrator",HSBC,"Pune, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",560000.0
"Technical Support Engineer, Network Administrator",MindSquare,"Pune, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",350000.0
"Technical Support Engineer, Network Administrator",ITarium Technologies India Pvt Ltd,"Mulund, Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",430000.0
Sap Business One Functional Consultant - Immediate joiner,Larsen & Toubro Infotech Limited,"New Delhi, Delhi","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",620000.0
Desktop Support Engineer,NeuroGen Brain and Spine Institute,"New Delhi, Delhi","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",500000.0
"Network Administrator, Hardware Design Engineer",MedTourEasy,"New Delhi, Delhi","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",510000.0
IT Administrator,CHOKSI VACHHRAJ MAKANJI (CVM),"New Delhi, Delhi","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",610000.0
"Technical Support Engineer, Network Administrator",Signant Health,"New Delhi, Delhi","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",450000.0
IT System Engineer,Nalsoft,"New Delhi, Delhi","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",460000.0
Sap Business One Functional Consultant - Immediate joiner,Sourcefit Philippines Inc,"New Delhi, Delhi","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",580000.0
Sap Business One Functional Consultant - Immediate joiner,Scube Software Square System Pvt Ltd,"Hyderabad, Telangana","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",550000.0
Consultant Specialist/IT Infrastructure Delivery,ISGN,"Hyderabad, Telangana","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",630000.0
System Administrator,Larsen & Toubro Infotech Limited,"Chennai, Tamil Nadu","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",390000.0
Unix System Administrator,Larsen & Toubro Infotech Limited,"Mulund, Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",450000.0
"Technical Support, System Administrator",itForte,"Hyderabad, Telangana","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",650000.0
DevOps System Administrator – AWS,Confer Global,"Hyderabad, Telangana","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",560000.0
IT System and Network Admin,Scube Software Square System Pvt Ltd,"Hyderabad, Telangana","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",530000.0
Linux System Administrator L2,Confer Global,"Hyderabad, Telangana","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",400000.0
System Administrator,DXC,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",410000.0
Human Resources Administrator,"SIMS HOSPITAL, Chennai","New Delhi, Delhi","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",340000.0
Desktop Support Engineer,Signant Health,"New Delhi, Delhi","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",590000.0
Admin Executive,Platforming,"Bengaluru, Karnataka","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",340000.0
Sr. System Admin-AWS certified,CHOKSI VACHHRAJ MAKANJI (CVM),"CV Raman Nagar, Bengaluru, Karnataka","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",310000.0
Intermediate Network Administrator,ISGN,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",480000.0
Sap Business One Functional Consultant - Immediate joiner,Trimble,"Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",400000.0
Sap Business One Functional Consultant - Immediate joiner,Lionbridge Technologies,"Mulund, Mumbai, Maharashtra","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",390000.0
"Technical Support, System Administrator",Prime Plus Consultancy&solution,"Bengaluru, Karnataka","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",360000.0
IT System Administrator,Prime Plus Consultancy&solution,"Bengaluru, Karnataka","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",680000.0
System Administrator,"Incept Data Solutions, Inc","Hyderabad, Telangana","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",390000.0
Sap Business One Functional Consultant - Immediate joiner,Trimble,"Bengaluru, Karnataka","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",490000.0
Admin Executive,Prime Plus Consultancy&solution,"Bengaluru, Karnataka","Problem-Solving and Administration,Networking,Cloud ,Automation and Scripting,Security and Monitoring,Account Access Management,IoT/Mobile Device Management,Scripting Languages,Hardware Management,SQL",650000.0
