Job_Name,Company_Name,Location,Skills,Yearly Salary
Agile Business Analyst- Data,IG Group,"Bengaluru, Karnataka","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",322286.0
Bioinformatician,4baseCare Genomics Pvt. Ltd (Cancer Care),"Bengaluru, Karnataka","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",216000.0
Lead Data Scientist,DemandMatrix,"Pune, Maharashtra","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",204706.0
Data Analyst / Sr.Data Analyst,Acumen 360°,"Vadodara, Gujarat","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",193412.0
Data Analyst,TBO Group,"Gurgaon, Haryana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",182118.0
"Business Data Analyst, ITSM","Rimini Street, Inc.","Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",170824.0
Data Scientist,Foghorn Systems,"Pune, Maharashtra","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",159529.0
Data Entry Analyst,"HRTMS, Inc.",India,"Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",148235.0
Data Analyst,Credencys Solutions,India,"Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",136941.0
Data Analyst,MERCU,"Guindy, Chennai, Tamil Nadu","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",125647.0
System Administrator,Lauren Information Technologies Pvt Ltd,"Pune, Maharashtra","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",114353.0
Data Scientist,Placement Planet,"Ahmedabad, Gujarat","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",103059.0
Data Scientist Director,Oracle,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",91765.0
"2021 Analytics & Sales Programme, Mumbai",Bloomberg,India,"Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",80471.0
Data mining analyst (Part,Arsh Biotech,India,"Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",69176.0
Data Scientist – 2 Positions,TeamPlus Staffing Solution Pvt Ltd,"Aundh, Pune, Maharashtra","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",57882.0
Chief Data Scientist - ML/AI,Icertis,"Pune, Maharashtra","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",46588.0
"2021 Analytics & Sales Programme, Mumbai",Bloomberg,"Mumbai, Maharashtra","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",35294.0
ASP.NET Development Internship,Trium Info Solutions Private Limited,"Mumbai, Maharashtra","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",24000.0
"2021 Analytics & Sales Programme, Mumbai",Bloomberg,"Bengaluru, Karnataka","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",161667.0
Data Analyst,Outsource Bigdata,"Bengaluru, Karnataka","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",299333.0
Sr Data Scientist,Antal International,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",437000.0
"Analyst, People Analytics",West Pharmaceutical Services,"Bengaluru, Karnataka","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",574667.0
Decision Scientist 1,PayPal,"Chennai, Tamil Nadu","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",712333.0
Data Analyst | Funded Wellness Platform For Women,Unnati,"Mumbai, Maharashtra","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",850000.0
Data Analyst,Financial Express,"Chennai, Tamil Nadu","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",738333.0
Associate Data Scientist - MFG,Noodle.ai,"Bengaluru, Karnataka","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",626667.0
Data Scientist,Unitforce Technologies Consulting Pvt Ltd,"Bengaluru, Karnataka","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",515000.0
Data Analyst,ZettaMine,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",403333.0
Assistant Manager - Development Quality Assurance,Syngene,India,"Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",291667.0
Data Analyst,Enercross,"Mohali Sas Nagar, Chandigarh","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",180000.0
Data Analyst,Gaddiel Technologies,"Tiruchchirappalli, Tamil Nadu","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",300000.0
Data Analyst,Thrillophilia,"Jaipur, Rajasthan","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",420000.0
Connected Car Data Scientist,Mercedes-Benz Research and Development India Priva...,"Bengaluru, Karnataka","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",540000.0
"Head- Pay Analytics, Disney+ Hotstar Subscriptions",Hotstar,"Mumbai, Maharashtra","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",660000.0
Analyst - Web Analytics,Hudson's Bay Company,"Bengaluru, Karnataka","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",780000.0
Data Analyst,HealthifyMe Wellness Private Limited,"Bengaluru, Karnataka","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",900000.0
"Data Help Analyst, Adv",Invesco,"Administrative Building, Andhra Pradesh","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",1020000.0
HRIS & Analytics Specialist,SPX FLOW,"Bengaluru, Karnataka","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",1140000.0
Data Analyst,fundinfo AG,"Chennai, Tamil Nadu","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",1260000.0
"2021 Analytics & Sales Programme, Mumbai",Bloomberg,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",1380000.0
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",1500000.0
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",1500000.0
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",1500000.0
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",1500000.0
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",1500000.0
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",1500000.0
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",1500000.0
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",1500000.0
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",1500000.0
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",1500000.0
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",1500000.0
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",1500000.0
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",1500000.0
Data Analyst,PayPal,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",710000.0
Data Analyst,Acumen 360°,"Bengaluru, Karnataka","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",930000.0
"Business Data Analyst, ITSM",Eduauraa Technologies Pvt Ltd,"Bengaluru, Karnataka","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",930000.0
Machine Learning / Artificial Intelligence Engineer,Honeywell,"Bengaluru, Karnataka","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",890000.0
Data Scientist - Technology Development,The Alacer Group,"Pune, Maharashtra","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",880000.0
Connected Car Data Scientist,Enercross,"Pune, Maharashtra","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",870000.0
Data Scientist,Trium Info Solutions Private Limited,"Tiruchchirappalli, Tamil Nadu","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",780000.0
Data Scientist,Cove Venture,"Tiruchchirappalli, Tamil Nadu","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",920000.0
Data Analyst,The Alacer Group,"Hyderabad, Telangana","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",930000.0
Data Entry Analyst,RGF Professional Recruitment,"Chennai, Tamil Nadu","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",700000.0
"2021 Analytics & Sales Programme, Mumbai",fundinfo AG,"Bengaluru, Karnataka","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",720000.0
Junior Associate - Data Analyst,West Pharmaceutical Services,"Noida, Uttar Pradesh","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",810000.0
System Administrator,Antal International,"Mohali Sas Nagar, Chandigarh","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",990000.0
Data Analyst,Honeywell,"New Delhi, Delhi","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",890000.0
Data Scientist Python Machine Learning Tableau Server,TeamPlus Staffing Solution Pvt Ltd,"Guntur, Andhra Pradesh","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",950000.0
"2021 Analytics & Sales Programme, Mumbai",Procter & Gamble,"Bengaluru, Karnataka","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",990000.0
Machine Learning / Artificial Intelligence Engineer,The Alacer Group,India,"Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",920000.0
Data Entry Analyst,Bloomberg,India,"Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",910000.0
"2021 Analytics & Sales Programme, Mumbai",Teva Pharmaceuticals,"Chennai, Tamil Nadu","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",760000.0
Data Analyst,Oracle,"Chennai, Tamil Nadu","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",790000.0
Junior Associate - Data Analyst,The Alacer Group,"Vadodara, Gujarat","Statistics,R,Python,Data Extraction,Data Transformation,Data Loading,Data Wrangling , Data Exploration,Machine Learning Algorithms,Advanced Machine Learning (Deep Learning),Big Data Processing Frameworks ,Data Visualization",840000.0
