Job_Name,Company_Name,Location,Skills,Yearly Salary
MLM Developer,Tronosoft Technology,"Noida, Uttar Pradesh","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",300000.0
Lead Game Developer,Tavat Consultancy,India,"Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",300000.0
Full Stack Developer,Fluke,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",300000.0
IOS Developer,REVELATION software Labs,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",300000.0
Social Media Lead,Outsource Bigdata,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",300000.0
Looking For UNITY Developers,SNK IT Solutions,"Surat, Gujarat","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",300000.0
Developer - .Net Azure with Kafka,GalaxE.Solutions,"Noida, Uttar Pradesh","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",300000.0
Lead Visual Designer(IC) – Game Changing Product – Remote Wo...,CareerXperts,Remote,"Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",300000.0
Senior Game Developer,Photontadpole,India,"Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",300000.0
Android Developer,Crypto Mize,"Delhi, Delhi","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",300000.0
Senior Scala Engineer,HERE Technologies,"Mumbai, Maharashtra","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",300000.0
Scrum Master,Cybertill,"The Rutu Estate, Thane, Maharashtra","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",300000.0
Technical Architect - Drupal,QED42,"Pune, Maharashtra","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",300000.0
Quality Analyst - Testing,Maxwell GeoSystems,"Kochi, Kerala","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",300000.0
DevOps Engineer,Team Liquid,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",300000.0
iOS Developer,Whyphy Infotech,"Delhi, Delhi","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",300000.0
PHP Developer,Crypto Mize,"Delhi, Delhi","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",319200.0
iOS Developer,Flipworks Technology,"Rajkot, Gujarat","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",338400.0
Senior Drupal Developer - Front End,QED42,India,"Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",357600.0
R&D Engineer (Mobile),Ubisoft,"Pune, Maharashtra","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",376800.0
Engineering,TechKart Technologies,"Jayanagar, Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",396000.0
iOS Developer,Aimbeyond Infotech,"Noida, Uttar Pradesh","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",415200.0
SENIOR SOFTWARE ENGINEER,Happiest Minds Technologies,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",434400.0
Full Stack Software Developer,Securly,"Pune, Maharashtra","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",453600.0
Senior Software Engineer(Bangalore),Evive,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",472800.0
Engineering Manager/ Technical Architect,Zvky design studio private limited,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",492000.0
Unreal Programmer,Goalreify,"Hyderabad, Telangana","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",511200.0
Salesforce Engineer,Junglee Games,"Gurgaon, Haryana","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",530400.0
Senior Cloud Architect -Infra,AWS ProServe IN - Karnataka,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",549600.0
Animation Engineer,Spycons,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",568800.0
Senior Cloud App Architect,AWS ProServe IN - Karnataka,India,"Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",588000.0
Principal Engineer - DevSecOps,Junglee Games,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",607200.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",626400.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",645600.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",664800.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",684000.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",703200.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",722400.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",741600.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",760800.0
Senior QA Lead,ReelNRG PVT Limited,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",780000.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",780000.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",780000.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",780000.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",780000.0
Senior QA Lead,ReelNRG PVT Limited,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",780000.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",780000.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",780000.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",780000.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",780000.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",780000.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",780000.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",780000.0
Senior QA Lead,ReelNRG PVT Limited,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",780000.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",780000.0
Senior QA Lead,ReelNRG PVT Limited,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",780000.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",763333.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",746667.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",730000.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",713333.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",696667.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Noida, Uttar Pradesh","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",680000.0
Senior Software Engineer - Consumer Trust -P3,Ubisoft,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",560000.0
Lead Game Developer,QED42,"The Rutu Estate, Thane, Maharashtra","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",500000.0
IOS Developer,Whyphy Infotech,"Noida, Uttar Pradesh","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",680000.0
Senior Software Engineer - Consumer Trust -P3,Twilio,India,"Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",640000.0
iOS Developer,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",660000.0
Software Developer,Twilio,"Noida, Uttar Pradesh","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",500000.0
Scala Programmer / Developer,AWS ProServe IN - Karnataka,"Pune, Maharashtra","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",510000.0
Senior Software Engineer - Consumer Trust -P3,Choice Techlab,"Surat, Gujarat","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",670000.0
R&D Engineer (Mobile),SNK IT Solutions,"Chennai, Tamil Nadu","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",580000.0
IOS Developer,Whyphy Infotech,"Kochi, Kerala","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",650000.0
Senior Software Engineer - Consumer Trust -P3,AWS ProServe IN - Karnataka,"Kochi, Kerala","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",640000.0
Social Media Lead,RJS Tech Solutions LLP,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",580000.0
Senior Game Developer,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",560000.0
Senior Software Engineer - Consumer Trust -P3,AWS ProServe IN - Karnataka,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",550000.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",590000.0
MLM Developer,Twilio,"Rajkot, Gujarat","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",530000.0
Android Developer. Pune,Twilio,"Kochi, Kerala","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",680000.0
MLM Developer,Twilio,"Kochi, Kerala","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",530000.0
Senior Software Engineer - Consumer Trust -P3,Outsource Bigdata,"Pune, Maharashtra","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",530000.0
Unity Developer,Twilio,"The Rutu Estate, Thane, Maharashtra","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",540000.0
iOS Developer,Twilio,"The Rutu Estate, Thane, Maharashtra","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",670000.0
Senior Software Engineer - Consumer Trust -P3,Whyphy Infotech,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",630000.0
Senior Software Engineer - Consumer Trust -P3,Zvky design studio private limited,"Noida, Uttar Pradesh","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",530000.0
Senior Software Engineer - Consumer Trust -P3,Twilio,"Surat, Gujarat","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",540000.0
iOS Developer,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",550000.0
Senior Software Engineer - Consumer Trust -P3,Migoi Studios,"Pune, Maharashtra","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",670000.0
Senior Software Engineer - Consumer Trust -P3,RJS Tech Solutions LLP,"Noida, Uttar Pradesh","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",580000.0
Engineering,MastersDen Studio Pvt Ltd,"Noida, Uttar Pradesh","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",690000.0
Unreal Programmer,Evive,"Pune, Maharashtra","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",540000.0
Principal Engineer - DevSecOps,Maxwell GeoSystems,"Hyderabad, Telangana","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",630000.0
Senior QA Lead,Fluke,India,"Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",570000.0
Senior Software Engineer - Consumer Trust -P3,QED42,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",690000.0
Full Stack Software Developer,QED42,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",690000.0
Full Stack Software Developer,Twilio,"Surat, Gujarat","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",560000.0
Lead Visual Designer(IC) – Game Changing Product – Remote Wo...,Atm Softek,Remote,"Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",530000.0
Senior Cloud App Architect,OJAS Softech,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",500000.0
Senior Software Engineer - Consumer Trust -P3,Goalreify,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",660000.0
Scala Programmer / Developer,Crypto Mize,"Kochi, Kerala","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",680000.0
Senior QA Lead,STT Paytechs,"Mumbai, Maharashtra","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",530000.0
Senior Software Engineer - Consumer Trust -P3,Spycons,"Thane, Maharashtra","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",650000.0
Senior Software Engineer - Consumer Trust -P3,RV Technologies Softwares Pvt Ltd,"Pune, Maharashtra","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",530000.0
Senior QA Lead,Twilio,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",630000.0
Unity / Unreal Developer,Aimbeyond Infotech,"Bengaluru, Karnataka","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",600000.0
Senior Software Engineer - Consumer Trust -P3,MastersDen Studio Pvt Ltd,"Pune, Maharashtra","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",630000.0
Software Developer,Twilio,"Surat, Gujarat","Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",600000.0
Augmented Reality Developer Freelancer,REVELATION software Labs,India,"Collaboration,Time management,Criticaial Thinking,Effective communication, Creativity,Stortelling ability,Adaptablity,Programming knwoldge,Multimedia Development software,Persistence",600000.0
