Job_Name,Company_Name,Location,Skills,Yearly Salary
Associate Quantitative Analyst,Morningstar,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",393333.0
Business Analyst Trainee Fresher,AGILE8STUDIO,"Delhi, Delhi","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",316667.0
Business Analyst & Support Internship,Syntellect India Private Limited,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",240000.0
SEO Analyst ( 3 Month Contract Basis ),Webwide IT Solutions LLP,"Pune, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",480000.0
Customer Success Operations Analyst,Calypso,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",504000.0
PeopleOps Analyst,Culturelligence Pvt. Ltd.,"Bengaluru, Karnataka","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",528000.0
Data Analyst,Novacom Technologies,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",552000.0
ETL & BI Test Analyst,Technovatrix,India,"Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",576000.0
Data Scientist,Canaffor Corporation,"Kothrud, Pune, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",600000.0
Data Scientist,ALSTOM,"Bengaluru, Karnataka","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",566667.0
Data Analyst with experience in accounting domain,Larsen & Toubro Infotech Limited,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",533333.0
Data Analyst/Content Writer Specialist,Sunderella,"Mysore, Karnataka","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",500000.0
"MIS Executive/Business Analyst (Gurgaon, India)",ApplyBoard,"Gurgaon, Haryana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",466667.0
Reference Data Analyst II,Vertafore,"Hyderabad, Telangana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",433333.0
Data Entry Analyst,"HRTMS, Inc.","Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",400000.0
Analyst Data Scientist,Camsdata,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",366667.0
Data Analyst (NLP),SCIO Health Analytics,"Chennai, Tamil Nadu","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",333333.0
Big Data/Hadoop Developer,Petals Automation,"Madurai, Tamil Nadu","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",300000.0
Research Analyst,Franklin Templeton Investments,Andhra Pradesh,"Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",270000.0
Data Analyst,Lymbyc Solutions,"Bengaluru, Karnataka","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",240000.0
Marketing Research Analyst,Brandburp Digital,"Noida, Uttar Pradesh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",210000.0
"Analyst, Fraud Analytics",Hudson's Bay Company,"Bengaluru, Karnataka","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",180000.0
Data Entry Analyst,"HRTMS, Inc.","Coimbatore, Tamil Nadu","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",150000.0
Data Analyst,i3 Creators,"Coimbatore, Tamil Nadu","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",120000.0
BUSINESS ANALYST- Data Privacy (GDPR),Podium Systems Pvt Ltd,"Pune, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",1250000.0
Senior Analyst - Marketing Data Analyst - Clients & Marketin...,Deloitte,"Hyderabad, Telangana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",1050000.0
Business Analyst,Larsen & Toubro Infotech Limited,India,"Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",850000.0
Senior Business Analyst,ReDelve International Publications,"Hyderabad, Telangana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",650000.0
Operations Analyst,PhonePe,"Andheri, Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",550000.0
Business Analyst,thoughtgreen technologies pvt ltd,"Hyderabad, Telangana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",450000.0
Data Analyst,HR Devi and Associates,"Gurgaon, Haryana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",800000.0
Data & Insights Analyst II,MoneyGram,"Bengaluru, Karnataka","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",569333.0
Data curator and Analyst,Genbios,"Bengaluru, Karnataka","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",338667.0
Market Research Analyst,Global EXIM,"Hyderabad, Telangana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",108000.0
Business Analyst,Payswiff Technologies Pvt Ltd,"Hyderabad, Telangana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",220000.0
Staff Data Scientist,Baker Hughes,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",216923.0
Analyst,Hudson's Bay,"Bengaluru, Karnataka","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",213846.0
Insurance (Guidewire) Business Analyst – Consultant Level –...,Deloitte,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",210769.0
Recruitment Operations Analyst,ION,"Noida, Uttar Pradesh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",207692.0
Data & Insights Analyst II,MoneyGram,"Gurgaon, Haryana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",204615.0
BI Analyst,American Express Global Business Travel,"Gurgaon, Haryana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",201538.0
Customer Success Analyst,skilora,Remote,"Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",198462.0
Business Analyst,Genesis Software,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",195385.0
Associate Analyst_US RCS,EY,"Kochi, Kerala","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",192308.0
Data & Insights Analyst II,MoneyGram,"Bengaluru, Karnataka","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",189231.0
QA Test Analyst,Version 1,"Bengaluru, Karnataka","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",186154.0
Senior Analyst,Dun & Bradstreet,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",183077.0
Junior Analyst (Night Shift),WBO Solutions,"Mohali Sas Nagar, Chandigarh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",180000.0
Technical Analyst,Law In Order,"Hyderabad, Telangana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",297500.0
Lead Analyst/Technical Specialist,KANTAR,"Pune, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",415000.0
Primary Research Analyst,Mindforce Research,"Delhi, Delhi","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",532500.0
Business Analyst,Nuchange Informatics,India,"Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",650000.0
Senior SEO Analyst,Hicentrik,"Jaipur, Rajasthan","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",360000.0
Financial and Data Analyst,Mitratech,"Hyderabad, Telangana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",570000.0
Business Analyst,Codilar Technologies,India,"Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",780000.0
Research Analyst,AddedSport,"Gurgaon, Haryana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",990000.0
Informatica IDQ Professionals,Tech Mahindra Limited,"Mohali Sas Nagar, Chandigarh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",1200000.0
Financial Research Analyst,"NPM, Inc.","Mohali Sas Nagar, Chandigarh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",675000.0
Informatica IDQ Professionals,Tech Mahindra Limited,"Mohali Sas Nagar, Chandigarh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",1200000.0
Informatica IDQ Professionals,Tech Mahindra Limited,"Mohali Sas Nagar, Chandigarh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",1200000.0
Informatica IDQ Professionals,Tech Mahindra Limited,"Mohali Sas Nagar, Chandigarh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",1200000.0
Financial Research Analyst,"NPM, Inc.","Mohali Sas Nagar, Chandigarh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",675000.0
Informatica IDQ Professionals,Tech Mahindra Limited,"Mohali Sas Nagar, Chandigarh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",1200000.0
Informatica IDQ Professionals,Tech Mahindra Limited,"Mohali Sas Nagar, Chandigarh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",1200000.0
Informatica IDQ Professionals,Tech Mahindra Limited,"Mohali Sas Nagar, Chandigarh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",1200000.0
Informatica IDQ Professionals,Tech Mahindra Limited,"Mohali Sas Nagar, Chandigarh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",1200000.0
Informatica IDQ Professionals,Tech Mahindra Limited,"Mohali Sas Nagar, Chandigarh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",1200000.0
Informatica IDQ Professionals,Tech Mahindra Limited,"Mohali Sas Nagar, Chandigarh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",1200000.0
Informatica IDQ Professionals,Tech Mahindra Limited,"Mohali Sas Nagar, Chandigarh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",1200000.0
Business Analyst Trainee Fresher,Version 1,"Mohali Sas Nagar, Chandigarh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",730000.0
Informatica IDQ Professionals,Tech Mahindra Limited,"Hyderabad, Telangana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",670000.0
Associate Analyst_US RCS,Tech Mahindra Limited,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",460000.0
Data & Insights Analyst II,ION,"Gurgaon, Haryana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",410000.0
ETL & BI Test Analyst,Calypso,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",850000.0
Data & Insights Analyst II,i3 Creators,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",730000.0
Business Analyst,Dun & Bradstreet,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",410000.0
Data Analyst - Presales,AGILE8STUDIO,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",560000.0
Informatica IDQ Professionals,MoneyGram,"New Delhi, Delhi","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",510000.0
"Analyst, Fraud Analytics",Novartis,"Bengaluru, Karnataka","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",530000.0
Business Analyst,Novacom Technologies,"Hyderabad, Telangana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",550000.0
Associate Analyst_US RCS,AddedSport,"Coimbatore, Tamil Nadu","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",400000.0
PeopleOps Analyst,WBO Solutions,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",450000.0
Primary Research Analyst,Tech Mahindra Limited,"Pune, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",810000.0
Data Analyst,MoneyGram,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",710000.0
Data Entry Analyst,Tech Mahindra Limited,"Gurgaon, Haryana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",700000.0
Senior SEO Analyst,Hudson's Bay Company,India,"Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",850000.0
Business Analyst & Support Internship,Tech Mahindra Limited,"Noida, Uttar Pradesh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",890000.0
Business Analyst,Hicentrik,"Hyderabad, Telangana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",590000.0
Analyst Data Scientist,Mitratech,"Pune, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",530000.0
Data Analyst - Presales,MedTourEasy,"Pune, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",460000.0
Data curator and Analyst,MoneyGram,"Kochi, Kerala","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",700000.0
Informatica IDQ Professionals,Payswiff Technologies Pvt Ltd,"Gurgaon, Haryana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",640000.0
Business Analyst,Tech Mahindra Limited,"Hyderabad, Telangana","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",780000.0
Business Analyst,DG7,Remote,"Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",530000.0
Business Analyst Trainee Fresher,Sunderella,"New Delhi, Delhi","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",540000.0
Data & Insights Analyst II,Culturelligence Pvt. Ltd.,India,"Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",550000.0
Junior Analyst (Night Shift),Hicentrik,"Jaipur, Rajasthan","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",750000.0
Data Analyst/Content Writer Specialist,Mitratech,"Mohali Sas Nagar, Chandigarh","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",420000.0
Data Analyst/Content Writer Specialist,Tech Mahindra Limited,"Bengaluru, Karnataka","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",500000.0
BUSINESS ANALYST- Data Privacy (GDPR),Syntellect India Private Limited,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",850000.0
Staff Data Scientist,Tech Mahindra Limited,"Mumbai, Maharashtra","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",580000.0
Data Analyst with experience in accounting domain,Mindforce Research,"Bengaluru, Karnataka","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",700000.0
Senior SEO Analyst,MoneyGram,"Bengaluru, Karnataka","Structured Query Language,Microsoft Excel,Critical Thinking,Python-Statistical Programming,Data Visualization,Data Visualization,Spreadsheets,Public speaking,Research,Collaboration,Writing,Statistics",700000.0
